VDiode! (V),Current (A)
-0.666117469,-0.001832554
-0.666117469,-0.001832554
-0.666117469,-0.001828916
-0.665784496,-0.001828916
-0.665784496,-0.001825278
-0.665451523,-0.001821641
-0.665451523,-0.001821641
-0.665451523,-0.001818003
-0.665118551,-0.001814365
-0.665118551,-0.001814365
-0.665118551,-0.001810727
-0.665118551,-0.001807089
-0.664785578,-0.001807089
-0.664785578,-0.001803451
-0.664452605,-0.001799813
-0.664452605,-0.001799813
-0.664119633,-0.001796175
-0.664119633,-0.001796175
-0.664119633,-0.001792537
-0.66378666,-0.0017889
-0.66378666,-0.001785262
-0.66378666,-0.001785262
-0.663453688,-0.001781624
-0.663453688,-0.001777986
-0.663120715,-0.001777986
-0.663120715,-0.001774348
-0.663120715,-0.001774348
-0.662787742,-0.00177071
-0.662787742,-0.001767072
-0.662787742,-0.001763434
-0.662787742,-0.001763434
-0.662787742,-0.001759796
-0.66245477,-0.001756158
-0.66245477,-0.001756158
-0.662121797,-0.001752521
-0.662121797,-0.001752521
-0.661788825,-0.001748883
-0.661788825,-0.001745245
-0.661788825,-0.001745245
-0.661788825,-0.001741607
-0.661455852,-0.001741607
-0.661455852,-0.001737969
-0.661122879,-0.001734331
-0.661122879,-0.001734331
-0.660789907,-0.001730693
-0.660789907,-0.001727055
-0.660789907,-0.001727055
-0.660789907,-0.001723417
-0.660456934,-0.00171978
-0.660456934,-0.00171978
-0.660456934,-0.001716142
-0.660123962,-0.001712504
-0.660123962,-0.001712504
-0.659790989,-0.001708866
-0.659790989,-0.001705228
-0.659790989,-0.00170159
-0.659790989,-0.00170159
-0.659458016,-0.001697952
-0.659458016,-0.001694314
-0.659458016,-0.001694314
-0.659125044,-0.001690676
-0.659125044,-0.001690676
-0.659125044,-0.001687039
-0.658792071,-0.001683401
-0.658792071,-0.001683401
-0.658459098,-0.001679763
-0.658792071,-0.001679763
-0.658459098,-0.001676125
-0.658459098,-0.001672487
-0.658126126,-0.001668849
-0.658126126,-0.001668849
-0.658126126,-0.001665211
-0.658126126,-0.001665211
-0.657793153,-0.001661573
-0.657793153,-0.001657935
-0.657460181,-0.001657935
-0.657460181,-0.001654297
-0.657460181,-0.00165066
-0.657460181,-0.001647022
-0.657127208,-0.001647022
-0.657127208,-0.001643384
-0.656794235,-0.001643384
-0.656794235,-0.001639746
-0.656794235,-0.001636108
-0.656794235,-0.001636108
-0.656461263,-0.00163247
-0.656461263,-0.00163247
-0.656461263,-0.001628832
-0.65612829,-0.001628832
-0.655795318,-0.001621556
-0.655795318,-0.001621556
-0.655795318,-0.001617919
-0.655462345,-0.001617919
-0.655462345,-0.001614281
-0.655462345,-0.001610643
-0.655129372,-0.001607005
-0.655129372,-0.001607005
-0.6547964,-0.001603367
-0.6547964,-0.001599729
-0.6547964,-0.001599729
-0.654463427,-0.001596091
-0.654463427,-0.001592453
-0.654463427,-0.001588815
-0.654130454,-0.001588815
-0.654130454,-0.001588815
-0.654130454,-0.001585178
-0.654130454,-0.00158154
-0.653797482,-0.001577902
-0.653797482,-0.001577902
-0.653464509,-0.001574264
-0.653464509,-0.001574264
-0.653464509,-0.001570626
-0.653464509,-0.001570626
-0.653131537,-0.001566988
-0.653131537,-0.00156335
-0.652798564,-0.00156335
-0.652798564,-0.001559712
-0.652465591,-0.001559712
-0.652465591,-0.001556074
-0.652465591,-0.001552436
-0.652132619,-0.001548799
-0.652132619,-0.001548799
-0.652132619,-0.001545161
-0.651799646,-0.001545161
-0.651799646,-0.001541523
-0.651799646,-0.001537885
-0.651799646,-0.001537885
-0.651466674,-0.001534247
-0.651133701,-0.001530609
-0.651133701,-0.001530609
-0.651133701,-0.001526971
-0.650800728,-0.001523333
-0.650800728,-0.001523333
-0.650800728,-0.001519695
-0.650800728,-0.001519695
-0.650467756,-0.001516058
-0.650467756,-0.00151242
-0.650134783,-0.00151242
-0.650134783,-0.001508782
-0.649801811,-0.001505144
-0.649801811,-0.001501506
-0.649801811,-0.001501506
-0.649468838,-0.001497868
-0.649468838,-0.001497868
-0.649468838,-0.00149423
-0.649135865,-0.001490592
-0.649135865,-0.001490592
-0.649135865,-0.001486954
-0.648802893,-0.001483317
-0.648802893,-0.001483317
-0.64846992,-0.001479679
-0.64846992,-0.001476041
-0.64846992,-0.001476041
-0.64846992,-0.001472403
-0.648136947,-0.001472403
-0.648136947,-0.001468765
-0.647803975,-0.001465127
-0.647803975,-0.001465127
-0.647471002,-0.001461489
-0.647471002,-0.001457851
-0.647471002,-0.001457851
-0.647471002,-0.001454213
-0.64713803,-0.001454213
-0.64713803,-0.001450575
-0.64713803,-0.001446938
-0.646805057,-0.0014433
-0.646472084,-0.0014433
-0.646805057,-0.001439662
-0.646472084,-0.001436024
-0.646472084,-0.001436024
-0.646139112,-0.001432386
-0.646139112,-0.001432386
-0.645806139,-0.001428748
-0.645806139,-0.00142511
-0.645806139,-0.001421472
-0.645473167,-0.001421472
-0.645473167,-0.001417834
-0.645140194,-0.001417834
-0.645140194,-0.001414197
-0.645140194,-0.001410559
-0.644807221,-0.001410559
-0.644807221,-0.001406921
-0.644474249,-0.001403283
-0.644474249,-0.001399645
-0.644141276,-0.001399645
-0.644141276,-0.001396007
-0.643808303,-0.001392369
-0.644141276,-0.001392369
-0.643808303,-0.001388731
-0.643475331,-0.001388731
-0.643475331,-0.001385093
-0.643475331,-0.001381455
-0.643142358,-0.001381455
-0.643142358,-0.001377818
-0.642809386,-0.00137418
-0.642809386,-0.00137418
-0.642476413,-0.001370542
-0.642476413,-0.001366904
-0.64214344,-0.001366904
-0.64214344,-0.001363266
-0.64214344,-0.001363266
-0.641810468,-0.001359628
-0.641810468,-0.00135599
-0.641810468,-0.001352352
-0.641477495,-0.001352352
-0.641477495,-0.001348714
-0.641144523,-0.001345077
-0.641144523,-0.001345077
-0.641144523,-0.001341439
-0.64081155,-0.001341439
-0.640478577,-0.001337801
-0.640478577,-0.001334163
-0.640145605,-0.001330525
-0.640145605,-0.001330525
-0.639812632,-0.001326887
-0.639812632,-0.001323249
-0.639812632,-0.001323249
-0.639812632,-0.001319611
-0.63947966,-0.001319611
-0.63947966,-0.001315973
-0.639146687,-0.001315973
-0.639146687,-0.001308698
-0.639146687,-0.001308698
-0.638813714,-0.00130506
-0.638813714,-0.00130506
-0.638813714,-0.001301422
-0.638480742,-0.001297784
-0.638480742,-0.001297784
-0.638480742,-0.001294146
-0.638147769,-0.001294146
-0.638147769,-0.001290508
-0.637814796,-0.00128687
-0.637814796,-0.001283232
-0.637814796,-0.001283232
-0.637481824,-0.001279594
-0.637148851,-0.001279594
-0.637148851,-0.001275957
-0.637148851,-0.001272319
-0.637148851,-0.001272319
-0.636815879,-0.001268681
-0.636815879,-0.001268681
-0.636482906,-0.001265043
-0.636482906,-0.001261405
-0.636149933,-0.001257767
-0.636149933,-0.001257767
-0.636149933,-0.001254129
-0.635816961,-0.001254129
-0.635816961,-0.001250491
-0.635483988,-0.001246853
-0.635483988,-0.001246853
-0.635151016,-0.001243216
-0.635151016,-0.001239578
-0.635151016,-0.001239578
-0.634818043,-0.00123594
-0.634818043,-0.00123594
-0.634818043,-0.001232302
-0.63448507,-0.001228664
-0.63448507,-0.001228664
-0.634152098,-0.001225026
-0.634152098,-0.001221388
-0.633819125,-0.001221388
-0.633819125,-0.00121775
-0.633819125,-0.001214112
-0.633486152,-0.001214112
-0.633486152,-0.001210475
-0.63315318,-0.001210475
-0.63315318,-0.001206837
-0.632820207,-0.001203199
-0.632820207,-0.001199561
-0.632820207,-0.001199561
-0.632487235,-0.001195923
-0.632154262,-0.001192285
-0.632154262,-0.001192285
-0.632154262,-0.001188647
-0.632154262,-0.001188647
-0.631821289,-0.001185009
-0.631821289,-0.001181371
-0.631488317,-0.001181371
-0.631488317,-0.001177733
-0.631155344,-0.001174096
-0.631155344,-0.001174096
-0.630822372,-0.001170458
-0.630822372,-0.00116682
-0.630489399,-0.00116682
-0.630489399,-0.001163182
-0.630489399,-0.001159544
-0.630156426,-0.001159544
-0.630156426,-0.001155906
-0.629823454,-0.001155906
-0.629823454,-0.001152268
-0.629490481,-0.00114863
-0.629490481,-0.001144992
-0.629490481,-0.001144992
-0.629157509,-0.001144992
-0.629157509,-0.001141355
-0.629157509,-0.001137717
-0.628824536,-0.001134079
-0.628491563,-0.001134079
-0.628491563,-0.001130441
-0.628491563,-0.001130441
-0.628158591,-0.001126803
-0.628158591,-0.001123165
-0.627825618,-0.001123165
-0.627825618,-0.001119527
-0.627492645,-0.001115889
-0.627492645,-0.001115889
-0.627492645,-0.001112251
-0.627159673,-0.001108614
-0.627159673,-0.001108614
-0.627159673,-0.001104976
-0.6268267,-0.001104976
-0.6268267,-0.001101338
-0.626493728,-0.001101338
-0.626493728,-0.0010977
-0.626160755,-0.001094062
-0.626160755,-0.001090424
-0.625827782,-0.001086786
-0.625827782,-0.001086786
-0.625827782,-0.001083148
-0.62549481,-0.001083148
-0.62549481,-0.00107951
-0.625161837,-0.00107951
-0.625161837,-0.001075872
-0.624828865,-0.001072235
-0.624828865,-0.001068597
-0.624495892,-0.001068597
-0.624495892,-0.001064959
-0.624162919,-0.001061321
-0.624162919,-0.001061321
-0.624162919,-0.001057683
-0.623829947,-0.001057683
-0.623829947,-0.001054045
-0.623496974,-0.001050407
-0.623496974,-0.001046769
-0.623164001,-0.001046769
-0.623164001,-0.001046769
-0.622831029,-0.001043131
-0.622831029,-0.001039494
-0.622498056,-0.001035856
-0.622498056,-0.001035856
-0.622498056,-0.001032218
-0.622165084,-0.001032218
-0.622165084,-0.001032218
-0.621832111,-0.00102858
-0.621832111,-0.00102858
-0.621832111,-0.001024942
-0.621499138,-0.001021304
-0.621166166,-0.001017666
-0.621166166,-0.001017666
-0.621166166,-0.001014028
-0.620833193,-0.001014028
-0.620833193,-0.00101039
-0.620500221,-0.001006752
-0.620500221,-0.001006752
-0.620167248,-0.001003115
-0.620167248,-0.000999477
-0.619834275,-0.000999477
-0.619834275,-0.000995839
-0.619501303,-0.000992201
-0.619501303,-0.000992201
-0.619501303,-0.000988563
-0.61916833,-0.000988563
-0.618835357,-0.000984925
-0.618835357,-0.000981287
-0.618502385,-0.000981287
-0.618502385,-0.000977649
-0.618169412,-0.000977649
-0.618169412,-0.000974011
-0.61783644,-0.000970374
-0.61783644,-0.000970374
-0.61783644,-0.000966736
-0.617503467,-0.000963098
-0.617503467,-0.000963098
-0.617170494,-0.00095946
-0.617170494,-0.000955822
-0.616837522,-0.000955822
-0.616837522,-0.000952184
-0.616837522,-0.000952184
-0.616504549,-0.000948546
-0.616171577,-0.000944908
-0.616171577,-0.00094127
-0.616171577,-0.00094127
-0.615838604,-0.000937633
-0.615838604,-0.000933995
-0.615505631,-0.000933995
-0.615505631,-0.000933995
-0.615505631,-0.000930357
-0.615172659,-0.000926719
-0.615172659,-0.000926719
-0.614839686,-0.000923081
-0.614839686,-0.000919443
-0.614506714,-0.000915805
-0.614506714,-0.000912167
-0.614173741,-0.000912167
-0.614173741,-0.000912167
-0.613840768,-0.000908529
-0.613840768,-0.000904891
-0.613507796,-0.000904891
-0.613507796,-0.000901254
-0.613174823,-0.000897616
-0.613174823,-0.000897616
-0.61284185,-0.000893978
-0.61284185,-0.00089034
-0.612508878,-0.000886702
-0.612508878,-0.000886702
-0.612175905,-0.000883064
-0.612175905,-0.000883064
-0.611842933,-0.000879426
-0.611842933,-0.000879426
-0.61150996,-0.000875788
-0.61150996,-0.00087215
-0.611176987,-0.00087215
-0.611176987,-0.000868513
-0.610844015,-0.000864875
-0.610844015,-0.000864875
-0.610511042,-0.000861237
-0.610511042,-0.000857599
-0.61017807,-0.000857599
-0.61017807,-0.000853961
-0.609845097,-0.000850323
-0.609845097,-0.000846685
-0.609512124,-0.000846685
-0.609512124,-0.000843047
-0.609179152,-0.000843047
-0.609179152,-0.000839409
-0.608846179,-0.000835772
-0.608846179,-0.000835772
-0.608513206,-0.000832134
-0.608513206,-0.000828496
-0.608180234,-0.000828496
-0.608180234,-0.000828496
-0.607847261,-0.000824858
-0.607514289,-0.00082122
-0.607514289,-0.000817582
-0.607514289,-0.000817582
-0.607181316,-0.000813944
-0.606848343,-0.000810306
-0.606848343,-0.000810306
-0.606515371,-0.000806668
-0.606515371,-0.00080303
-0.606182398,-0.00080303
-0.606182398,-0.000799393
-0.605849426,-0.000799393
-0.605849426,-0.000795755
-0.605516453,-0.000795755
-0.605516453,-0.000792117
-0.60518348,-0.000788479
-0.60518348,-0.000784841
-0.604850508,-0.000784841
-0.604850508,-0.000781203
-0.604517535,-0.000777565
-0.604517535,-0.000777565
-0.604184563,-0.000773927
-0.60385159,-0.000773927
-0.60385159,-0.000770289
-0.603518617,-0.000770289
-0.603518617,-0.000766652
-0.603185645,-0.000763014
-0.603185645,-0.000763014
-0.602852672,-0.000759376
-0.602852672,-0.000759376
-0.602519699,-0.000755738
-0.602186727,-0.0007521
-0.602186727,-0.0007521
-0.602186727,-0.000748462
-0.601853754,-0.000748462
-0.601520782,-0.000744824
-0.601520782,-0.000741186
-0.601520782,-0.000737548
-0.601187809,-0.000737548
-0.600854836,-0.000733911
-0.600854836,-0.000730273
-0.600521864,-0.000730273
-0.600188891,-0.000726635
-0.600188891,-0.000722997
-0.599855919,-0.000722997
-0.599522946,-0.000719359
-0.599522946,-0.000715721
-0.599189973,-0.000715721
-0.599189973,-0.000712083
-0.599189973,-0.000712083
-0.598857001,-0.000708445
-0.598524028,-0.000704807
-0.598524028,-0.000704807
-0.598191055,-0.000701169
-0.597858083,-0.000701169
-0.597858083,-0.000697532
-0.59752511,-0.000693894
-0.59752511,-0.000693894
-0.597192138,-0.000690256
-0.597192138,-0.000686618
-0.596859165,-0.00068298
-0.596526192,-0.00068298
-0.596526192,-0.000679342
-0.59619322,-0.000675704
-0.59619322,-0.000675704
-0.595860247,-0.000672066
-0.595860247,-0.000668428
-0.595527275,-0.000668428
-0.595527275,-0.000664791
-0.595194302,-0.000664791
-0.595194302,-0.000661153
-0.594861329,-0.000657515
-0.594528357,-0.000657515
-0.594528357,-0.000653877
-0.594195384,-0.000653877
-0.593862412,-0.000650239
-0.593862412,-0.000646601
-0.593529439,-0.000646601
-0.593529439,-0.000642963
-0.593196466,-0.000642963
-0.592863494,-0.000639325
-0.592863494,-0.000635687
-0.592530521,-0.000632049
-0.592530521,-0.000632049
-0.592197548,-0.000628412
-0.591864576,-0.000628412
-0.591864576,-0.000624774
-0.591531603,-0.000621136
-0.591531603,-0.000621136
-0.591198631,-0.000617498
-0.590865658,-0.000617498
-0.590865658,-0.00061386
-0.590532685,-0.000610222
-0.590532685,-0.000606584
-0.590199713,-0.000606584
-0.590199713,-0.000602946
-0.58986674,-0.000602946
-0.589533768,-0.000599308
-0.589533768,-0.000599308
-0.589200795,-0.000595671
-0.588867822,-0.000592033
-0.588867822,-0.000592033
-0.58853485,-0.000588395
-0.588201877,-0.000584757
-0.588201877,-0.000584757
-0.587868904,-0.000581119
-0.587868904,-0.000577481
-0.587535932,-0.000577481
-0.587202959,-0.000573843
-0.587202959,-0.000573843
-0.586869987,-0.000570205
-0.586537014,-0.000566567
-0.586204041,-0.000566567
-0.586204041,-0.00056293
-0.585871069,-0.000559292
-0.585871069,-0.000559292
-0.585538096,-0.000555654
-0.585205124,-0.000552016
-0.585205124,-0.000552016
-0.584872151,-0.000548378
-0.584539178,-0.000548378
-0.584206206,-0.00054474
-0.584206206,-0.000541102
-0.583873233,-0.000541102
-0.583873233,-0.000537464
-0.583540261,-0.000537464
-0.583540261,-0.000533826
-0.583207288,-0.000530188
-0.582874315,-0.000530188
-0.582874315,-0.000526551
-0.582541343,-0.000522913
-0.58220837,-0.000522913
-0.58220837,-0.000519275
-0.581875397,-0.000519275
-0.581542425,-0.000515637
-0.581542425,-0.000515637
-0.581209452,-0.000511999
-0.58087648,-0.000508361
-0.58087648,-0.000508361
-0.580543507,-0.000504723
-0.580210534,-0.000501085
-0.580210534,-0.000501085
-0.579877562,-0.000497447
-0.579877562,-0.000497447
-0.579544589,-0.000497447
-0.579544589,-0.00049381
-0.579211617,-0.000490172
-0.578878644,-0.000486534
-0.578878644,-0.000486534
-0.578545671,-0.000482896
-0.578212699,-0.000482896
-0.577879726,-0.000479258
-0.577879726,-0.00047562
-0.577546753,-0.00047562
-0.577213781,-0.000471982
-0.577213781,-0.000471982
-0.576880808,-0.000468344
-0.576880808,-0.000468344
-0.576214863,-0.000464706
-0.576214863,-0.000461069
-0.57588189,-0.000461069
-0.57588189,-0.000457431
-0.575548918,-0.000457431
-0.575215945,-0.000453793
-0.575215945,-0.000450155
-0.574882973,-0.000450155
-0.57455,-0.000446517
-0.574217027,-0.000442879
-0.574217027,-0.000442879
-0.573884055,-0.000439241
-0.573551082,-0.000435603
-0.573551082,-0.000435603
-0.57321811,-0.000431965
-0.572885137,-0.000431965
-0.572552164,-0.000428327
-0.572552164,-0.00042469
-0.572219192,-0.00042469
-0.571886219,-0.000421052
-0.571553246,-0.000421052
-0.571220274,-0.000417414
-0.571220274,-0.000413776
-0.570887301,-0.000413776
-0.570554329,-0.000410138
-0.570221356,-0.0004065
-0.570221356,-0.0004065
-0.569888383,-0.000402862
-0.569555411,-0.000402862
-0.569222438,-0.000399224
-0.568889466,-0.000395586
-0.568556493,-0.000391949
-0.568556493,-0.000391949
-0.56822352,-0.000391949
-0.56822352,-0.000388311
-0.567557575,-0.000384673
-0.567557575,-0.000381035
-0.567224602,-0.000381035
-0.56689163,-0.000377397
-0.566558657,-0.000377397
-0.566558657,-0.000373759
-0.566225685,-0.000373759
-0.565892712,-0.000370121
-0.565559739,-0.000366483
-0.565559739,-0.000366483
-0.565226767,-0.000362845
-0.564893794,-0.000359208
-0.564560822,-0.000359208
-0.564227849,-0.00035557
-0.563894876,-0.00035557
-0.563894876,-0.000351932
-0.563561904,-0.000348294
-0.563228931,-0.000348294
-0.562895959,-0.000344656
-0.562562986,-0.000344656
-0.562230013,-0.000341018
-0.561897041,-0.00033738
-0.561564068,-0.00033738
-0.561231095,-0.000333742
-0.560898123,-0.000330104
-0.560898123,-0.000330104
-0.56056515,-0.000326466
-0.560232178,-0.000326466
-0.559899205,-0.000322829
-0.559566232,-0.000322829
-0.55923326,-0.000319191
-0.55923326,-0.000315553
-0.558567315,-0.000315553
-0.558567315,-0.000311915
-0.558234342,-0.000311915
-0.557901369,-0.000308277
-0.557568397,-0.000304639
-0.557235424,-0.000304639
-0.556902451,-0.000301001
-0.556569479,-0.000297363
-0.556236506,-0.000297363
-0.555903534,-0.000293725
-0.555570561,-0.000293725
-0.555237588,-0.000290088
-0.555237588,-0.00028645
-0.554904616,-0.00028645
-0.554238671,-0.000282812
-0.554238671,-0.000282812
-0.553905698,-0.000279174
-0.553572725,-0.000275536
-0.553239753,-0.000275536
-0.55290678,-0.000271898
-0.552573808,-0.000271898
-0.552240835,-0.00026826
-0.551907862,-0.00026826
-0.55157489,-0.000264622
-0.551241917,-0.000260984
-0.550908944,-0.000260984
-0.550575972,-0.000257346
-0.550242999,-0.000257346
-0.549910027,-0.000253709
-0.549577054,-0.000250071
-0.549244081,-0.000250071
-0.548911109,-0.000246433
-0.548578136,-0.000246433
-0.548245164,-0.000242795
-0.547912191,-0.000239157
-0.547579218,-0.000239157
-0.547246246,-0.000235519
-0.546913273,-0.000235519
-0.5465803,-0.000231881
-0.545914355,-0.000231881
-0.545581383,-0.000228243
-0.54524841,-0.000224605
-0.54524841,-0.000224605
-0.544582465,-0.000220968
-0.544249492,-0.00021733
-0.54391652,-0.00021733
-0.543583547,-0.000213692
-0.543250574,-0.000213692
-0.542917602,-0.000210054
-0.542584629,-0.000210054
-0.542251657,-0.000206416
-0.541918684,-0.000202778
-0.541252739,-0.000202778
-0.540919766,-0.000202778
-0.540586793,-0.00019914
-0.540253821,-0.000195502
-0.539587876,-0.000195502
-0.539254903,-0.000191864
-0.53892193,-0.000191864
-0.538588958,-0.000188227
-0.537923013,-0.000184589
-0.53759004,-0.000184589
-0.537257067,-0.000180951
-0.536591122,-0.000180951
-0.536258149,-0.000177313
-0.535925177,-0.000177313
-0.535259232,-0.000173675
-0.535259232,-0.000173675
-0.534593286,-0.000170037
-0.533927341,-0.000170037
-0.533594369,-0.000166399
-0.532928423,-0.000162761
-0.532595451,-0.000162761
-0.532262478,-0.000159123
-0.531929506,-0.000159123
-0.53126356,-0.000155485
-0.530930588,-0.000151848
-0.530597615,-0.000151848
-0.530264642,-0.00014821
-0.529598697,-0.00014821
-0.529265725,-0.000144572
-0.528599779,-0.000144572
-0.528266807,-0.000140934
-0.527600862,-0.000137296
-0.526934916,-0.000137296
-0.526268971,-0.000133658
-0.526268971,-0.000133658
-0.525603026,-0.00013002
-0.524937081,-0.000126382
-0.524604108,-0.000126382
-0.524271135,-0.000126382
-0.52360519,-0.000122744
-0.522939245,-0.000122744
-0.5222733,-0.000119107
-0.521940327,-0.000119107
-0.521274382,-0.000115469
-0.520941409,-0.000115469
-0.520275464,-0.000111831
-0.519609519,-0.000108193
-0.518943574,-0.000108193
-0.518610601,-0.000104555
-0.517944656,-0.000104555
-0.517278711,-0.000100917
-0.516612765,-0.000100917
-0.51594682,-0.000100917
-0.515613847,-9.73E-05
-0.51461493,-9.36E-05
-0.513948984,-9.36E-05
-0.513283039,-9.00E-05
-0.512617094,-9.00E-05
-0.511951149,-9.00E-05
-0.511618176,-8.64E-05
-0.510619258,-8.64E-05
-0.509953313,-8.27E-05
-0.509287368,-8.27E-05
-0.508621423,-8.27E-05
-0.507955477,-7.91E-05
-0.50695656,-7.55E-05
-0.506290614,-7.55E-05
-0.505624669,-7.18E-05
-0.504958724,-7.18E-05
-0.503959806,-6.82E-05
-0.502960888,-6.82E-05
-0.502294943,-6.82E-05
-0.501628998,-6.45E-05
-0.50063008,-6.09E-05
-0.499631162,-6.09E-05
-0.498632244,-6.09E-05
-0.497966299,-5.73E-05
-0.496967381,-5.73E-05
-0.495968463,-5.36E-05
-0.495302518,-5.36E-05
-0.493970628,-5.36E-05
-0.493304682,-5.00E-05
-0.491972792,-5.00E-05
-0.490973874,-4.63E-05
-0.489974956,-4.63E-05
-0.489309011,-4.63E-05
-0.487977121,-4.27E-05
-0.486978203,-4.27E-05
-0.485979285,-3.91E-05
-0.484647394,-3.91E-05
-0.483648477,-3.54E-05
-0.482649559,-3.54E-05
-0.481317668,-3.54E-05
-0.479985778,-3.18E-05
-0.479319833,-3.18E-05
-0.478653887,-3.18E-05
-0.47765497,-3.18E-05
-0.475990107,-2.82E-05
-0.474658216,-2.82E-05
-0.473326326,-2.82E-05
-0.471661463,-2.45E-05
-0.470662545,-2.45E-05
-0.468997682,-2.45E-05
-0.467665791,-2.45E-05
-0.466000928,-2.09E-05
-0.464669038,-2.09E-05
-0.463004175,-2.09E-05
-0.461339312,-2.09E-05
-0.459674449,-2.09E-05
-0.458342558,-2.09E-05
-0.456677695,-1.72E-05
-0.455012832,-1.72E-05
-0.453014996,-1.72E-05
-0.451017161,-1.72E-05
-0.449352298,-1.72E-05
-0.447354462,-1.36E-05
-0.445689599,-1.36E-05
-0.443691763,-1.36E-05
-0.441693927,-1.36E-05
-0.440029064,-1.36E-05
-0.437698256,-1.36E-05
-0.43570042,-9.97E-06
-0.433369612,-9.97E-06
-0.431371776,-9.97E-06
-0.429373941,-9.97E-06
-0.427043132,-9.97E-06
-0.424712324,-9.97E-06
-0.422381516,-9.97E-06
-0.42038368,-9.97E-06
-0.418718817,-6.33E-06
-0.416055036,-6.33E-06
-0.413391255,-6.33E-06
-0.41139342,-6.33E-06
-0.409395584,-6.33E-06
-0.407064776,-6.33E-06
-0.404400995,-6.33E-06
-0.402070186,-6.33E-06
-0.400072351,-6.33E-06
-0.39740857,-6.33E-06
-0.395077762,-6.33E-06
-0.392413981,-6.33E-06
-0.3897502,-2.69E-06
-0.387752364,-2.69E-06
-0.385421556,-2.69E-06
-0.382757775,-2.69E-06
-0.380426967,-2.69E-06
-0.377763186,-6.33E-06
-0.37576535,-6.33E-06
-0.373434542,-6.33E-06
-0.370437788,-6.33E-06
-0.367774007,-6.33E-06
-0.365110226,-6.33E-06
-0.363112391,-2.69E-06
-0.360781582,-2.69E-06
-0.358117802,-2.69E-06
-0.355454021,-2.69E-06
-0.353789158,-2.69E-06
-0.350792404,-2.69E-06
-0.348461596,-2.69E-06
-0.345464842,-6.33E-06
-0.343134034,-2.69E-06
-0.341136198,-2.69E-06
-0.338472417,-2.69E-06
-0.335808636,-2.69E-06
-0.333144856,-2.69E-06
-0.330814047,-2.69E-06
-0.328483239,-2.69E-06
-0.326152431,-2.69E-06
-0.323155677,-2.69E-06
-0.320491896,-2.69E-06
-0.318494061,-2.69E-06
-0.31583028,-6.33E-06
-0.313499471,-6.33E-06
-0.310835691,-6.33E-06
-0.30817191,-2.69E-06
-0.305841101,-2.69E-06
-0.303510293,-2.69E-06
-0.300846512,-2.69E-06
-0.298182731,-2.69E-06
-0.296184896,-2.69E-06
-0.293188142,-2.69E-06
-0.290857334,-2.69E-06
-0.288193553,-2.69E-06
-0.285529772,-2.69E-06
-0.283531936,-6.33E-06
-0.280868155,-2.69E-06
-0.278204374,-2.69E-06
-0.275540594,-2.69E-06
-0.273209785,-2.69E-06
-0.270878977,-2.69E-06
-0.268215196,-2.69E-06
-0.265551415,-2.69E-06
-0.262887634,-2.69E-06
-0.260556826,-2.69E-06
-0.258226018,-2.69E-06
-0.255562237,-2.69E-06
-0.253231428,-2.69E-06
-0.250234675,-2.69E-06
-0.247903867,-2.69E-06
-0.245573058,-2.69E-06
-0.242909277,-2.69E-06
-0.240578469,-2.69E-06
-0.237914688,-2.69E-06
-0.23558388,-2.69E-06
-0.233253072,-2.69E-06
-0.230589291,-2.69E-06
-0.22792551,-2.69E-06
-0.225594702,-2.69E-06
-0.223263893,-2.69E-06
-0.220600112,-2.69E-06
-0.217603359,-2.69E-06
-0.214939578,-2.69E-06
-0.212941742,-2.69E-06
-0.210610934,-2.69E-06
-0.207947153,-2.69E-06
-0.205283372,-2.69E-06
-0.202619591,-2.69E-06
-0.200288783,-2.69E-06
-0.197625002,-2.69E-06
-0.195294194,-2.69E-06
-0.192630413,-2.69E-06
-0.189966632,-2.69E-06
-0.187968796,-2.69E-06
-0.185305015,-2.69E-06
-0.182641235,-2.69E-06
-0.180310426,-2.69E-06
-0.178312591,-2.69E-06
-0.175315837,-2.69E-06
-0.172652056,-2.69E-06
-0.169988275,-2.69E-06
-0.167657467,-2.69E-06
-0.165659631,-2.69E-06
-0.16299585,-2.69E-06
-0.160332069,-2.69E-06
-0.157668289,-2.69E-06
-0.15533748,-2.69E-06
-0.153006672,-2.69E-06
-0.150009918,-2.69E-06
-0.14767911,-2.69E-06
-0.145015329,-2.69E-06
-0.142684521,-2.69E-06
-0.140353713,-2.69E-06
-0.137689932,-2.69E-06
-0.135026151,-2.69E-06
-0.13236237,-2.69E-06
-0.130364534,-2.69E-06
-0.128033726,-2.69E-06
-0.125036972,-2.69E-06
-0.122373192,-2.69E-06
-0.120375356,-2.69E-06
-0.117711575,-2.69E-06
-0.115047794,-2.69E-06
-0.112384013,-2.69E-06
-0.109720232,-2.69E-06
-0.108055369,-2.69E-06
-0.105391588,-2.69E-06
-0.102394835,-2.69E-06
-0.100064027,-2.69E-06
-0.097400246,-2.69E-06
-0.09540241,-2.69E-06
-0.092738629,-2.69E-06
-0.090074848,-2.69E-06
-0.087411067,-2.69E-06
-0.085080259,-2.69E-06
-0.082749451,-2.69E-06
-0.08008567,-2.69E-06
-0.077421889,-2.69E-06
-0.074758108,-2.69E-06
-0.0724273,-2.69E-06
-0.070096491,-2.69E-06
-0.067765683,-2.69E-06
-0.06476893,-2.69E-06
-0.062438121,-2.69E-06
-0.060107313,-2.69E-06
-0.057443532,-2.69E-06
