#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Alan
#Serial Number: SN:210321A3716A
#Date Time: 2024-03-14 15:52:50.294
#Sample rate: 1e+08Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 7 mV/div Offset: 0 V
#Channel 2: Range: 1 V/div Offset: 0 V
#Math 1: Function: C2*-1

Time (s),Channel 1 (V),Channel 2 (V),Math 1 (V)
0.0044175350000000002,-0.021106115764942573,2.816640859396438,-2.816640859396438
0.0044175450000000002,-0.019451719206179479,2.805651596824247,-2.805651596824247
0.0044175550000000001,-0.019120839894409044,2.8056515968247466,-2.8056515968247466
0.004417565,-0.018459081270964021,2.8239670344451242,-2.8239670344451242
0.004417575,-0.021436995076775756,2.8166408593966978,-2.8166408593966978
0.0044175849999999999,-0.021767874388518203,2.8056515968243172,-2.8056515968243172
0.0044175949999999999,-0.020113477829706353,2.8129777718727276,-2.8129777718727276
0.0044176049999999998,-0.017135564023853696,2.8312932094936532,-2.8312932094936532
0.0044176149999999997,-0.019120839894410848,2.8129777718728111,-2.8129777718728111
0.0044176249999999997,-0.022098753700255384,2.8093146843485055,-2.8093146843485055
0.0044176349999999996,-0.024084029570837818,2.8056515968243203,-2.8056515968243203
0.0044176449999999996,-0.018128201959291393,2.8349562970171425,-2.8349562970171425
0.0044176549999999995,-0.018459081270889841,2.8276301219697211,-2.8276301219697211
0.0044176649999999994,-0.021436995076656886,2.8239670344454209,-2.8239670344454209
0.0044176750000000002,-0.022098753700212501,2.823967034445281,-2.823967034445281
0.0044176850000000002,-0.020113477829607498,2.823967034445146,-2.823967034445146
0.0044176950000000001,-0.017135564023867386,2.8203039469211881,-2.8203039469211881
0.0044177050000000001,-0.017797322647448131,2.8239670344457393,-2.8239670344457393
0.004417715,-0.020775236453237596,2.8422824720665956,-2.8422824720665956
0.004417725,-0.02044435714145873,2.8569348221628528,-2.8569348221628528
0.0044177349999999999,-0.018789960582668554,2.8349562970178752,-2.8349562970178752
0.0044177449999999998,-0.019451719206188205,2.83129320949367,-2.83129320949367
0.0044177549999999998,-0.01779732264738117,2.8129777718727444,-2.8129777718727444
0.0044177649999999997,-0.017466443335613747,2.8276301219693347,-2.8276301219693347
0.0044177749999999997,-0.0204443571414318,2.7946623342521666,-2.7946623342521666
0.0044177849999999996,-0.021106115764992227,2.7909992467275035,-2.7909992467275035
0.0044177949999999995,-0.02044435714149951,2.780009984155114,-2.780009984155114
0.0044178049999999995,-0.019451719206224769,2.7836730716788796,-2.7836730716788796
0.0044178149999999994,-0.018789960582690522,2.7507052839624788,-2.7507052839624788
0.0044178250000000002,-0.018789960582610173,2.7690207215808447,-2.7690207215808447
0.0044178350000000002,-0.017466443335644594,2.7360529338639377,-2.7360529338639377
0.0044178450000000001,-0.01845908127094777,2.7250636712912768,-2.7250636712912768
0.004417855,-0.020113477829702141,2.7104113211944529,-2.7104113211944529
0.004417865,-0.019451719206184895,2.6920958835737121,-2.6920958835737121
0.0044178749999999999,-0.019120839894419876,2.6847697085255016,-2.6847697085255016
0.0044178849999999999,-0.018459081270910303,2.6920958835737072,-2.6920958835737072
0.0044178949999999998,-0.020444357141478745,2.6664542709044112,-2.6664542709044112
0.0044179049999999997,-0.021106115765002761,2.6737804459527506,-2.6737804459527506
0.0044179149999999997,-0.018789960582694283,2.6774435334769593,-2.6774435334769593
0.0044179249999999996,-0.015812046776850351,2.6920958835735558,-2.6920958835735558
0.0044179349999999996,-0.018789960582589256,2.673780445953259,-2.673780445953259
0.0044179449999999995,-0.018459081270910605,2.6664542709046142,-2.6664542709046142
0.0044179549999999995,-0.018459081270900374,2.6811066210006751,-2.6811066210006751
0.0044179649999999994,-0.019120839894398813,2.6737804459531138,-2.6737804459531138
0.0044179750000000002,-0.021436995076707443,2.6737804459526608,-2.6737804459526608
0.0044179850000000001,-0.019782598517911091,2.6701173584284765,-2.6701173584284765
0.0044179950000000001,-0.018459081270935283,2.6664542709041945,-2.6664542709041945
0.004418005,-0.019782598517974138,2.6591280958555239,-2.6591280958555239
0.004418015,-0.020775236453258357,2.637149570710573,-2.637149570710573
0.0044180249999999999,-0.021767874388513991,2.626160308138112,-2.626160308138112
0.0044180349999999998,-0.019451719206194224,2.6261603081381035,-2.6261603081381035
0.0044180449999999998,-0.021106115765001255,2.6224972206139192,-2.6224972206139192
0.0044180549999999997,-0.021767874388527682,2.6298233956622488,-2.6298233956622488
0.0044180649999999997,-0.023753150259083484,2.6261603081381688,-2.6261603081381688
0.0044180749999999996,-0.018128201959257236,2.6444757457587555,-2.6444757457587555
0.0044180849999999995,-0.018789960582645683,2.65180192080736,-2.65180192080736
0.0044180949999999995,-0.022760512323692281,2.6664542709039014,-2.6664542709039014
0.0044181049999999994,-0.022429633012073669,2.6701173584284512,-2.6701173584284512
0.0044181150000000002,-0.021106115764924216,2.688432796049935,-2.688432796049935
0.0044181250000000002,-0.019120839894403326,2.6957589710975163,-2.6957589710975163
0.0044181350000000001,-0.018459081271019542,2.6811066210015446,-2.6811066210015446
0.0044181450000000001,-0.022429633011996932,2.6920958835734825,-2.6920958835734825
0.004418155,-0.019782598517918616,2.6774435334772675,-2.6774435334772675
0.0044181649999999999,-0.017797322647365825,2.6920958835734892,-2.6920958835734892
0.0044181749999999999,-0.017135564023864527,2.6627911833802025,-2.6627911833802025
0.0044181849999999998,-0.020113477829717188,2.6664542709043877,-2.6664542709043877
