Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
1,0.009642871357374478,-44.5542875945418,88.93250054189636
1.063326571637162,0.009527167429852598,-43.99406369285335,89.05017473379776
1.130663397949639,0.00947448614098619,-43.48203321527325,88.9128599101026
1.202264434617413,0.009383756924318313,-42.93506411410991,88.89955950554329
1.278399719463023,0.009580552911109144,-42.43993072409674,88.87390395676951
1.359356390878526,0.009621422401912993,-41.88761693455046,88.78990996509248
1.445439770745928,0.009556275919447594,-41.36323542014058,88.78743494752626
1.536974515935271,0.009614135824478249,-40.85143012044839,88.90651880329995
1.634305842723138,0.009526817430037237,-40.31775452913362,88.7930299539093
1.737800828749376,0.009555192288267728,-39.80127174897581,88.79412387376119
1.847849797422291,0.009625485832808457,-39.28613175615632,88.72201580691802
1.964867789993468,0.009375247180564792,-38.76229052814985,88.67528219860333
2.089296130854039,0.009540562909731367,-38.2124102802689,88.66706370910207
2.221604091955812,0.009689138939657494,-37.68316997510781,88.61610324064252
2.362290662634463,0.009542902940490903,-37.15268723404547,88.53918542567197
2.51188643150958,0.009475175124949532,-36.61421163130469,88.48568350404184
2.670955587558986,0.009573619129147302,-36.09609756003037,88.4663102335353
2.840098047914214,0.00937208330222029,-35.54713013260053,88.36541718400559
3.019951720402016,0.009559632703645817,-35.01646421414238,88.38475833812414
3.211194909364824,0.009324401973544411,-34.48853249736381,88.29757604736137
3.414548873833601,0.009211817689671491,-33.95145912309196,88.22837301514775
3.630780547701014,0.009650963156543331,-33.41294036391297,88.16083005161158
3.860705432153815,0.009444191835015169,-32.88537505467382,88.03800850885696
4.105190671273078,0.009518721714032887,-32.3481880136948,87.95211321280274
4.365158322401661,0.009210824170462728,-31.81219953332714,87.87354454129417
4.641588833612778,0.009293582002022399,-31.2824163062103,87.81021588138526
4.935524741394807,0.00894174931561746,-30.75135361607982,87.73294404714238
5.248074602497723,0.009649603994311277,-30.21814068442732,87.59903158639241
5.580417174769964,0.009467672122551028,-29.70215434945831,87.51327655241187
5.933805862753281,0.009661099875543287,-29.16794547986446,87.39032151334904
6.30957344480193,0.009578524512165686,-28.64752435182887,87.25817972790409
6.709137099554112,0.009945322278580809,-28.11989124735455,87.10461872483174
7.134003750712565,0.009469818885749142,-27.58450481561088,86.99922893454664
7.585775750291837,0.009459833045454903,-27.05675617046338,86.83195055463985
8.066156921766135,0.009595429491840807,-26.5271307331301,86.67606941763867
8.576958985908947,0.00953291042541158,-25.99812968702665,86.50778338349835
9.120108393559097,0.009655871823247368,-25.47042050854263,86.33378161816543
9.697653591082496,0.009695285253764677,-24.94239718389206,86.14165368740613
10.31177274593056,0.009441967461164815,-24.41284288176903,85.94272800265367
10.96478196143185,0.009658607460953102,-23.88164393686886,85.71735314848598
11.65914401179831,0.009720594604064971,-23.35255667350174,85.48911091844332
12.39747763028944,0.009543097619065202,-22.8189979977986,85.24088165243167
13.18256738556408,0.009589344283380496,-22.29530396026554,84.99163593512459
14.01737418346769,0.009556976517649318,-21.77209352642612,84.71482220002515
14.90504643386196,0.009481698515367822,-21.24453032801478,84.42153441433675
15.84893192461114,0.009501662170563047,-20.71859306235573,84.10897885953048
16.85259044750751,0.00941991632014292,-20.19556543877508,83.77296062646144
17.91980722375334,0.009605043338006701,-19.67411510006589,83.42536969577094
19.05460717963248,0.009648675059306926,-19.14504771896313,83.05149868398651
20.26127012621143,0.009687374036566596,-18.62072534340607,82.65939599881591
21.54434690031882,0.009605654258259929,-18.09907664396605,82.2346750690001
22.90867652767774,0.009685852912278982,-17.57735756297047,81.79560849095751
24.35940447292027,0.009694688558050892,-17.05732842405292,81.32186831050029
25.90200204531322,0.009645087427310257,-16.53720322021161,80.82433275920749
27.54228703338166,0.009641331015126738,-16.01637322207445,80.29201407943236
29.28644564625237,0.009424128366716611,-15.50108956576204,79.72727966790391
31.14105584446758,0.009651778497628119,-14.98575189834459,79.13476151459065
33.11311214825911,0.00965433929807949,-14.47675821842633,78.5096138662368
35.21005201684521,0.009435132532443696,-13.96502605196573,77.8335058978204
37.4397838982381,0.009289569810034379,-13.45751703115964,77.13485445051195
39.81071705534973,0.0095656329170003,-12.95220013584035,76.39316259404497
42.33179328088211,0.009487374367749636,-12.45085333908325,75.60564937278508
45.01252062061337,0.009631782993292095,-11.95384598294629,74.77576777628394
47.8630092322638,0.009558245258601517,-11.4601756275797,73.90426492483688
50.89400951518093,0.009707670321838198,-10.97170075557605,72.98181519674237
54.11695265464638,0.009200320484834114,-10.48659368962251,72.00174790911075
57.54399373371567,0.009513149121873789,-10.00771361888487,70.99937283379978
61.18805757518219,0.009678907276372533,-9.535259979089073,69.93114370706965
65.06288748655574,0.009528147157579468,-9.069392942894503,68.80492310000552
69.18309709189363,0.009435481387486233,-8.609034491047694,67.62881908611863
73.56422544596414,0.009342751994625659,-8.157376873449101,66.4096284636732
78.22279563860029,0.009367504990761392,-7.714181432044967,65.1308155964727
83.17637711026708,0.00930580777573802,-7.280769054716801,63.80479760158251
88.44365191385999,0.009391389747919558,-6.857024540994589,62.42987154389718
94.04448517263523,0.009338425636790569,-6.444703851056514,61.00117105942854
100,0.009319666294301506,-6.042609444297825,59.52334851377186
106.3326571637162,0.0090363924252776,-5.653081842615109,58.00631144702568
113.0663397949639,0.009019873240319129,-5.276296397891351,56.44544291217606
120.2264434617413,0.008692541713640142,-4.913218110012552,54.84805791376972
127.8399719463023,0.0084225068646236,-4.563661360298631,53.21291964213503
135.9356390878525,0.008622674631479883,-4.229814124254289,51.5533471650437
