Voltage(V),Current(A)
-1.729527721,-0.032877377
-1.729091365,-0.032865143
-1.728654129,-0.032852883
-1.728216012,-0.032840599
-1.727777014,-0.032828291
-1.727337134,-0.032815958
-1.72689637,-0.0328036
-1.726454722,-0.032791218
-1.72601219,-0.032778811
-1.725568771,-0.032766379
-1.725124465,-0.032753923
-1.724679272,-0.032741441
-1.72423319,-0.032728935
-1.723786219,-0.032716404
-1.723338357,-0.032703848
-1.722889604,-0.032691268
-1.722439958,-0.032678662
-1.721989419,-0.032666032
-1.721537987,-0.032653376
-1.721085659,-0.032640696
-1.720632435,-0.032627991
-1.720178315,-0.03261526
-1.719723297,-0.032602505
-1.71926738,-0.032589724
-1.718810564,-0.032576919
-1.718352848,-0.032564088
-1.71789423,-0.032551232
-1.71743471,-0.032538351
-1.716974287,-0.032525445
-1.71651296,-0.032512513
-1.716050728,-0.032499557
-1.71558759,-0.032486575
-1.715123546,-0.032473568
-1.714658593,-0.032460535
-1.714192733,-0.032447477
-1.713725962,-0.032434394
-1.713258282,-0.032421285
-1.71278969,-0.032408151
-1.712320186,-0.032394992
-1.711849769,-0.032381807
-1.711378438,-0.032368597
-1.710906193,-0.032355361
-1.710433031,-0.032342099
-1.709958953,-0.032328812
-1.709483957,-0.0323155
-1.709008042,-0.032302162
-1.708531209,-0.032288798
-1.708053455,-0.032275408
-1.707574779,-0.032261993
-1.707095182,-0.032248552
-1.706614661,-0.032235086
-1.706133217,-0.032221593
-1.705650848,-0.032208075
-1.705167553,-0.032194531
-1.704683331,-0.032180961
-1.704198182,-0.032167366
-1.703712104,-0.032153744
-1.703225097,-0.032140097
-1.70273716,-0.032126424
-1.702248291,-0.032112724
-1.70175849,-0.032098999
-1.701267757,-0.032085248
-1.700776089,-0.032071471
-1.700283486,-0.032057667
-1.699789948,-0.032043838
-1.699295473,-0.032029983
-1.698800061,-0.032016101
-1.69830371,-0.032002193
-1.697806419,-0.031988259
-1.697308189,-0.031974299
-1.696809017,-0.031960313
-1.696308903,-0.0319463
-1.695807846,-0.031932261
-1.695305845,-0.031918196
-1.694802899,-0.031904105
-1.694299008,-0.031889987
-1.69379417,-0.031875843
-1.693288384,-0.031861672
-1.69278165,-0.031847475
-1.692273966,-0.031833252
-1.691765332,-0.031819002
-1.691255747,-0.031804726
-1.69074521,-0.031790423
-1.690233719,-0.031776094
-1.689721275,-0.031761738
-1.689207876,-0.031747355
-1.688693521,-0.031732946
-1.688178209,-0.03171851
-1.68766194,-0.031704048
-1.687144712,-0.031689558
-1.686626525,-0.031675043
-1.686107378,-0.0316605
-1.685587269,-0.031645931
-1.685066198,-0.031631334
-1.684544164,-0.031616712
-1.684021166,-0.031602062
-1.683497203,-0.031587385
-1.682972275,-0.031572682
-1.682446379,-0.031557951
-1.681919516,-0.031543194
-1.681391685,-0.03152841
-1.680862883,-0.031513598
-1.680333112,-0.03149876
-1.679802369,-0.031483895
-1.679270654,-0.031469002
-1.678737966,-0.031454083
-1.678204304,-0.031439136
-1.677669667,-0.031424163
-1.677134054,-0.031409162
-1.676597464,-0.031394134
-1.676059896,-0.031379079
-1.67552135,-0.031363996
-1.674981825,-0.031348887
-1.674441318,-0.03133375
-1.673899831,-0.031318585
-1.673357361,-0.031303394
-1.672813908,-0.031288175
-1.672269471,-0.031272929
-1.671724049,-0.031257655
-1.671177641,-0.031242354
-1.670630246,-0.031227025
-1.670081863,-0.031211669
-1.669532491,-0.031196286
-1.66898213,-0.031180875
-1.668430779,-0.031165436
-1.667878436,-0.03114997
-1.6673251,-0.031134477
-1.666770771,-0.031118955
-1.666215448,-0.031103406
-1.66565913,-0.03108783
-1.665101816,-0.031072225
-1.664543505,-0.031056593
-1.663984196,-0.031040934
-1.663423888,-0.031025246
-1.662862581,-0.031009531
-1.662300272,-0.030993788
-1.661736963,-0.030978017
-1.66117265,-0.030962218
-1.660607335,-0.030946391
-1.660041015,-0.030930537
-1.659473689,-0.030914654
-1.658905358,-0.030898743
-1.658336019,-0.030882805
-1.657765673,-0.030866839
-1.657194317,-0.030850844
-1.656621952,-0.030834821
-1.656048576,-0.030818771
-1.655474188,-0.030802692
-1.654898788,-0.030786585
-1.654322374,-0.03077045
-1.653744945,-0.030754287
-1.653166502,-0.030738095
-1.652587042,-0.030721876
-1.652006564,-0.030705628
-1.651425069,-0.030689352
-1.650842554,-0.030673047
-1.65025902,-0.030656715
-1.649674464,-0.030640353
-1.649088887,-0.030623964
-1.648502287,-0.030607546
-1.647914663,-0.0305911
-1.647326014,-0.030574625
-1.64673634,-0.030558122
-1.64614564,-0.03054159
-1.645553912,-0.03052503
-1.644961156,-0.030508441
-1.64436737,-0.030491823
-1.643772555,-0.030475177
-1.643176708,-0.030458503
-1.642579829,-0.0304418
-1.641981918,-0.030425068
-1.641382972,-0.030408307
-1.640782992,-0.030391518
-1.640181976,-0.0303747
-1.639579923,-0.030357853
-1.638976832,-0.030340977
-1.638372704,-0.030324073
-1.637767535,-0.03030714
-1.637161327,-0.030290178
-1.636554077,-0.030273187
-1.635945784,-0.030256167
-1.635336449,-0.030239118
-1.63472607,-0.03022204
-1.634114645,-0.030204933
-1.633502175,-0.030187798
-1.632888657,-0.030170633
-1.632274092,-0.030153439
-1.631658478,-0.030136216
-1.631041815,-0.030118964
-1.630424101,-0.030101683
-1.629805335,-0.030084372
-1.629185517,-0.030067033
-1.628564646,-0.030049664
-1.62794272,-0.030032266
-1.627319739,-0.030014839
-1.626695702,-0.029997382
-1.626070608,-0.029979897
-1.625444455,-0.029962382
-1.624817244,-0.029944837
-1.624188973,-0.029927263
-1.623559641,-0.02990966
-1.622929247,-0.029892027
-1.622297791,-0.029874365
-1.62166527,-0.029856674
-1.621031686,-0.029838953
-1.620397035,-0.029821202
-1.619761319,-0.029803422
-1.619124535,-0.029785612
-1.618486682,-0.029767773
-1.617847761,-0.029749904
-1.617207769,-0.029732005
-1.616566706,-0.029714077
-1.615924571,-0.029696119
-1.615281363,-0.029678132
-1.614637081,-0.029660114
-1.613991724,-0.029642067
-1.613345292,-0.02962399
-1.612697782,-0.029605883
-1.612049195,-0.029587747
-1.61139953,-0.02956958
-1.610748785,-0.029551384
-1.610096959,-0.029533158
-1.609444052,-0.029514902
-1.608790063,-0.029496616
-1.60813499,-0.0294783
-1.607478833,-0.029459953
-1.606821591,-0.029441577
-1.606163263,-0.029423171
-1.605503847,-0.029404735
-1.604843344,-0.029386268
-1.604181752,-0.029367772
-1.603519069,-0.029349245
-1.602855297,-0.029330688
-1.602190432,-0.029312101
-1.601524474,-0.029293484
-1.600857423,-0.029274836
-1.600189278,-0.029256159
-1.599520036,-0.02923745
-1.598849699,-0.029218712
-1.598178264,-0.029199943
-1.59750573,-0.029181144
-1.596832097,-0.029162315
-1.596157364,-0.029143455
-1.59548153,-0.029124564
-1.594804594,-0.029105643
-1.594126555,-0.029086692
-1.593447411,-0.02906771
-1.592767163,-0.029048697
-1.592085808,-0.029029654
-1.591403347,-0.029010581
-1.590719778,-0.028991477
-1.5900351,-0.028972342
-1.589349313,-0.028953176
-1.588662415,-0.02893398
-1.587974405,-0.028914753
-1.587285283,-0.028895495
-1.586595047,-0.028876207
-1.585903697,-0.028856888
-1.585211231,-0.028837538
-1.58451765,-0.028818157
-1.58382295,-0.028798745
-1.583127133,-0.028779302
-1.582430196,-0.028759829
-1.58173214,-0.028740324
-1.581032962,-0.028720789
-1.580332662,-0.028701223
-1.579631239,-0.028681625
-1.578928692,-0.028661997
-1.578225021,-0.028642337
-1.577520223,-0.028622647
-1.576814299,-0.028602925
-1.576107247,-0.028583172
-1.575399066,-0.028563388
-1.574689756,-0.028543573
-1.573979315,-0.028523727
-1.573267742,-0.028503849
-1.572555037,-0.02848394
-1.571841199,-0.028464
-1.571126226,-0.028444029
-1.570410117,-0.028424026
-1.569692873,-0.028403992
-1.568974491,-0.028383927
-1.56825497,-0.02836383
-1.567534311,-0.028343702
-1.566812511,-0.028323542
-1.566089571,-0.028303351
-1.565365488,-0.028283128
-1.564640262,-0.028262874
-1.563913892,-0.028242588
-1.563186378,-0.028222271
-1.562457717,-0.028201922
-1.561727909,-0.028181542
-1.560996954,-0.02816113
-1.56026485,-0.028140686
-1.559531596,-0.02812021
-1.558797191,-0.028099703
-1.558061635,-0.028079164
-1.557324926,-0.028058594
-1.556587063,-0.028037991
-1.555848046,-0.028017357
-1.555107874,-0.027996691
-1.554366545,-0.027975993
-1.553624058,-0.027955263
-1.552880413,-0.027934502
-1.552135609,-0.027913708
-1.551389644,-0.027892882
-1.550642518,-0.027872025
-1.54989423,-0.027851135
-1.549144778,-0.027830214
-1.548394163,-0.02780926
-1.547642382,-0.027788274
-1.546889435,-0.027767256
-1.546135321,-0.027746207
-1.545380038,-0.027725124
-1.544623587,-0.02770401
-1.543865966,-0.027682864
-1.543107174,-0.027661685
-1.542347209,-0.027640474
-1.541586072,-0.027619231
-1.540823761,-0.027597955
-1.540060275,-0.027576648
-1.539295614,-0.027555308
-1.538529775,-0.027533935
-1.537762759,-0.02751253
-1.536994564,-0.027491093
-1.536225189,-0.027469623
-1.535454633,-0.027448121
-1.534682896,-0.027426586
-1.533909976,-0.027405019
-1.533135873,-0.027383419
-1.532360585,-0.027361787
-1.531584111,-0.027340122
-1.530806451,-0.027318425
-1.530027604,-0.027296694
-1.529247567,-0.027274932
-1.528466342,-0.027253136
-1.527683926,-0.027231308
-1.526900318,-0.027209447
-1.526115518,-0.027187554
-1.525329525,-0.027165627
-1.524542337,-0.027143668
-1.523753954,-0.027121676
-1.522964374,-0.027099651
-1.522173598,-0.027077593
-1.521381623,-0.027055503
-1.520588448,-0.027033379
-1.519794074,-0.027011223
-1.518998498,-0.026989033
-1.51820172,-0.026966811
-1.517403739,-0.026944555
-1.516604553,-0.026922267
-1.515804162,-0.026899945
-1.515002566,-0.02687759
-1.514199762,-0.026855202
-1.51339575,-0.026832781
-1.512590528,-0.026810327
-1.511784097,-0.02678784
-1.510976454,-0.02676532
-1.5101676,-0.026742766
-1.509357532,-0.026720179
-1.50854625,-0.026697558
-1.507733754,-0.026674905
-1.506920041,-0.026652218
-1.506105111,-0.026629498
-1.505288963,-0.026606744
-1.504471596,-0.026583957
-1.503653009,-0.026561136
-1.502833201,-0.026538282
-1.502012171,-0.026515395
-1.501189918,-0.026492474
-1.500366441,-0.02646952
-1.499541739,-0.026446532
-1.498715811,-0.02642351
-1.497888656,-0.026400455
-1.497060273,-0.026377366
-1.496230661,-0.026354244
-1.495399819,-0.026331087
-1.494567746,-0.026307898
-1.493734441,-0.026284674
-1.492899903,-0.026261417
-1.492064131,-0.026238126
-1.491227124,-0.026214801
-1.490388882,-0.026191442
-1.489549402,-0.02616805
-1.488708684,-0.026144623
-1.487866727,-0.026121163
-1.48702353,-0.026097669
-1.486179092,-0.026074141
-1.485333412,-0.026050579
-1.48448649,-0.026026983
-1.483638323,-0.026003353
-1.482788911,-0.025979689
-1.481938253,-0.025955991
-1.481086348,-0.025932259
-1.480233195,-0.025908492
-1.479378793,-0.025884692
-1.47852314,-0.025860857
-1.477666237,-0.025836989
-1.476808082,-0.025813086
-1.475948673,-0.025789149
-1.47508801,-0.025765177
-1.474226093,-0.025741171
-1.473362919,-0.025717131
-1.472498487,-0.025693057
-1.471632798,-0.025668949
-1.47076585,-0.025644806
-1.469897641,-0.025620628
-1.469028171,-0.025596416
-1.468157439,-0.02557217
-1.467285443,-0.025547889
-1.466412183,-0.025523574
-1.465537658,-0.025499224
-1.464661867,-0.02547484
-1.463784808,-0.025450421
-1.462906481,-0.025425968
-1.462026884,-0.02540148
-1.461146017,-0.025376957
-1.460263878,-0.0253524
-1.459380467,-0.025327808
-1.458495783,-0.025303181
-1.457609824,-0.02527852
-1.456722589,-0.025253824
-1.455834078,-0.025229093
-1.454944289,-0.025204327
-1.454053222,-0.025179527
-1.453160874,-0.025154691
-1.452267246,-0.025129821
-1.451372337,-0.025104916
-1.450476144,-0.025079976
-1.449578668,-0.025055001
-1.448679907,-0.025029991
-1.44777986,-0.025004946
-1.446878526,-0.024979866
-1.445975904,-0.024954751
-1.445071993,-0.024929601
-1.444166793,-0.024904416
-1.443260301,-0.024879195
-1.442352516,-0.02485394
-1.441443439,-0.024828649
-1.440533068,-0.024803324
-1.439621401,-0.024777963
-1.438708438,-0.024752566
-1.437794178,-0.024727135
-1.436878619,-0.024701668
-1.435961761,-0.024676166
-1.435043602,-0.024650629
-1.434124142,-0.024625056
-1.433203379,-0.024599448
-1.432281313,-0.024573805
-1.431357942,-0.024548126
-1.430433265,-0.024522411
-1.429507282,-0.024496662
-1.428579991,-0.024470876
-1.42765139,-0.024445055
-1.42672148,-0.024419199
-1.425790259,-0.024393307
-1.424857726,-0.02436738
-1.42392388,-0.024341417
-1.422988719,-0.024315418
-1.422052244,-0.024289383
-1.421114452,-0.024263313
-1.420175342,-0.024237207
-1.419234915,-0.024211066
-1.418293168,-0.024184889
-1.4173501,-0.024158676
-1.41640571,-0.024132427
-1.415459998,-0.024106142
-1.414512963,-0.024079822
-1.413564602,-0.024053465
-1.412614916,-0.024027073
-1.411663902,-0.024000645
-1.410711561,-0.02397418
-1.40975789,-0.02394768
-1.40880289,-0.023921144
-1.407846558,-0.023894572
-1.406888894,-0.023867964
-1.405929896,-0.02384132
-1.404969564,-0.023814639
-1.404007896,-0.023787923
-1.403044892,-0.02376117
-1.40208055,-0.023734381
-1.401114869,-0.023707557
-1.400147849,-0.023680695
-1.399179487,-0.023653798
-1.398209783,-0.023626864
-1.397238737,-0.023599895
-1.396266346,-0.023572888
-1.395292609,-0.023545846
-1.394317527,-0.023518767
-1.393341096,-0.023491652
-1.392363318,-0.0234645
-1.391384189,-0.023437312
-1.39040371,-0.023410088
-1.389421879,-0.023382827
-1.388438695,-0.023355529
-1.387454157,-0.023328195
-1.386468263,-0.023300825
-1.385481014,-0.023273418
-1.384492407,-0.023245974
-1.383502442,-0.023218494
-1.382511117,-0.023190977
-1.381518431,-0.023163423
-1.380524384,-0.023135833
-1.379528973,-0.023108206
-1.378532199,-0.023080543
-1.37753406,-0.023052842
-1.376534554,-0.023025105
-1.375533681,-0.022997331
-1.37453144,-0.02296952
-1.373527829,-0.022941673
-1.372522847,-0.022913788
-1.371516494,-0.022885867
-1.370508768,-0.022857909
-1.369499667,-0.022829913
-1.368489192,-0.022801881
-1.36747734,-0.022773812
-1.366464111,-0.022745706
-1.365449503,-0.022717563
-1.364433515,-0.022689382
-1.363416147,-0.022661165
-1.362397397,-0.02263291
-1.361377264,-0.022604619
-1.360355746,-0.02257629
-1.359332844,-0.022547924
-1.358308555,-0.022519521
-1.357282878,-0.022491081
-1.356255812,-0.022462603
-1.355227357,-0.022434088
-1.35419751,-0.022405536
-1.353166272,-0.022376947
-1.35213364,-0.02234832
-1.351099614,-0.022319656
-1.350064192,-0.022290954
-1.349027373,-0.022262215
-1.347989156,-0.022233439
-1.346949541,-0.022204625
-1.345908525,-0.022175774
-1.344866108,-0.022146885
-1.343822288,-0.022117959
-1.342777064,-0.022088995
-1.341730436,-0.022059994
-1.340682402,-0.022030955
-1.33963296,-0.022001878
-1.33858211,-0.021972764
-1.337529851,-0.021943612
-1.336476181,-0.021914422
-1.335421099,-0.021885195
-1.334364604,-0.02185593
-1.333306695,-0.021826627
-1.332247371,-0.021797286
-1.33118663,-0.021767908
-1.330124471,-0.021738491
-1.329060894,-0.021709037
-1.327995896,-0.021679545
-1.326929477,-0.021650015
-1.325861635,-0.021620448
-1.32479237,-0.021590842
-1.32372168,-0.021561198
-1.322649564,-0.021531517
-1.321576021,-0.021501797
-1.320501049,-0.021472039
-1.319424648,-0.021442243
-1.318346816,-0.021412409
-1.317267552,-0.021382537
-1.316186854,-0.021352627
-1.315104722,-0.021322679
-1.314021155,-0.021292692
-1.31293615,-0.021262668
-1.311849708,-0.021232605
-1.310761826,-0.021202504
-1.309672504,-0.021172364
-1.30858174,-0.021142187
-1.307489533,-0.021111971
-1.306395882,-0.021081716
-1.305300786,-0.021051424
-1.304204243,-0.021021093
-1.303106252,-0.020990723
-1.302006812,-0.020960315
-1.300905922,-0.020929869
-1.29980358,-0.020899384
-1.298699786,-0.020868861
-1.297594537,-0.020838299
-1.296487833,-0.020807698
-1.295379673,-0.020777059
-1.294270055,-0.020746382
-1.293158978,-0.020715666
-1.292046441,-0.020684911
-1.290932442,-0.020654117
-1.28981698,-0.020623285
-1.288700055,-0.020592414
-1.287581664,-0.020561505
-1.286461807,-0.020530556
-1.285340481,-0.020499569
-1.284217687,-0.020468543
-1.283093423,-0.020437479
-1.281967686,-0.020406375
-1.280840477,-0.020375233
-1.279711794,-0.020344051
-1.278581635,-0.020312831
-1.27745,-0.020281572
-1.276316887,-0.020250274
-1.275182294,-0.020218937
-1.27404622,-0.02018756
-1.272908665,-0.020156145
-1.271769627,-0.020124691
-1.270629104,-0.020093198
-1.269487095,-0.020061666
-1.2683436,-0.020030094
-1.267198616,-0.019998483
-1.266052142,-0.019966834
-1.264904177,-0.019935145
-1.26375472,-0.019903417
-1.262603769,-0.019871649
-1.261451323,-0.019839843
-1.260297381,-0.019807997
-1.259141942,-0.019776111
-1.257985003,-0.019744187
-1.256826564,-0.019712223
-1.255666624,-0.01968022
-1.25450518,-0.019648177
-1.253342233,-0.019616095
-1.252177779,-0.019583974
-1.251011819,-0.019551813
-1.24984435,-0.019519612
-1.248675372,-0.019487372
-1.247504882,-0.019455093
-1.24633288,-0.019422774
-1.245159365,-0.019390415
-1.243984334,-0.019358017
-1.242807787,-0.01932558
-1.241629722,-0.019293102
-1.240450137,-0.019260585
-1.239269032,-0.019228028
-1.238086405,-0.019195432
-1.236902254,-0.019162796
-1.235716579,-0.01913012
-1.234529378,-0.019097404
-1.233340648,-0.019064649
-1.23215039,-0.019031854
-1.230958602,-0.018999019
-1.229765281,-0.018966144
-1.228570428,-0.018933229
-1.22737404,-0.018900274
-1.226176115,-0.018867279
-1.224976654,-0.018834245
-1.223775653,-0.01880117
-1.222573112,-0.018768056
-1.221369029,-0.018734901
-1.220163403,-0.018701707
-1.218956232,-0.018668472
-1.217747516,-0.018635197
-1.216537251,-0.018601882
-1.215325438,-0.018568527
-1.214112074,-0.018535132
-1.212897158,-0.018501697
-1.211680689,-0.018468221
-1.210462665,-0.018434706
-1.209243085,-0.01840115
-1.208021946,-0.018367554
-1.206799249,-0.018333917
-1.20557499,-0.018300241
-1.20434917,-0.018266523
-1.203121785,-0.018232766
-1.201892836,-0.018198968
-1.200662319,-0.01816513
-1.199430234,-0.018131252
-1.198196579,-0.018097333
-1.196961353,-0.018063373
-1.195724554,-0.018029373
-1.194486181,-0.017995333
-1.193246232,-0.017961252
-1.192004705,-0.01792713
-1.190761599,-0.017892968
-1.189516913,-0.017858766
-1.188270644,-0.017824523
-1.187022792,-0.017790239
-1.185773354,-0.017755914
-1.18452233,-0.017721549
-1.183269718,-0.017687143
-1.182015515,-0.017652697
-1.180759721,-0.017618209
-1.179502333,-0.017583681
-1.178243351,-0.017549113
-1.176982773,-0.017514503
-1.175720596,-0.017479853
-1.17445682,-0.017445161
-1.173191443,-0.017410429
-1.171924463,-0.017375656
-1.170655878,-0.017340842
-1.169385688,-0.017305988
-1.16811389,-0.017271092
-1.166840482,-0.017236155
-1.165565463,-0.017201177
-1.164288832,-0.017166159
-1.163010586,-0.017131099
-1.161730724,-0.017095998
-1.160449245,-0.017060856
-1.159166146,-0.017025673
-1.157881426,-0.016990449
-1.156595084,-0.016955184
-1.155307117,-0.016919878
-1.154017524,-0.01688453
-1.152726303,-0.016849141
-1.151433452,-0.016813711
-1.15013897,-0.01677824
-1.148842855,-0.016742728
-1.147545105,-0.016707174
-1.146245718,-0.016671579
-1.144944693,-0.016635942
-1.143642028,-0.016600265
-1.142337722,-0.016564546
-1.141031771,-0.016528785
-1.139724175,-0.016492983
-1.138414932,-0.01645714
-1.13710404,-0.016421255
-1.135791497,-0.016385329
-1.134477302,-0.016349362
-1.133161452,-0.016313352
-1.131843945,-0.016277302
-1.130524781,-0.01624121
-1.129203957,-0.016205076
-1.12788147,-0.0161689
-1.12655732,-0.016132683
-1.125231505,-0.016096425
-1.123904022,-0.016060124
-1.12257487,-0.016023783
-1.121244046,-0.015987399
-1.11991155,-0.015950974
-1.118577378,-0.015914507
-1.117241529,-0.015877998
-1.115904002,-0.015841447
-1.114564794,-0.015804855
-1.113223902,-0.015768221
-1.111881327,-0.015731545
-1.110537064,-0.015694827
-1.109191113,-0.015658067
-1.107843471,-0.015621266
-1.106494136,-0.015584422
-1.105143107,-0.015547537
-1.103790381,-0.015510609
-1.102435956,-0.01547364
-1.101079831,-0.015436629
-1.099722002,-0.015399575
-1.098362469,-0.01536248
-1.097001229,-0.015325343
-1.09563828,-0.015288163
-1.09427362,-0.015250942
-1.092907247,-0.015213678
-1.091539158,-0.015176372
-1.090169352,-0.015139025
-1.088797827,-0.015101635
-1.08742458,-0.015064202
-1.086049608,-0.015026728
-1.084672911,-0.014989212
-1.083294486,-0.014951653
-1.081914331,-0.014914052
-1.080532442,-0.014876408
-1.07914882,-0.014838723
-1.07776346,-0.014800995
-1.07637636,-0.014763225
-1.07498752,-0.014725412
-1.073596935,-0.014687557
-1.072204605,-0.01464966
-1.070810526,-0.01461172
-1.069414697,-0.014573738
-1.068017114,-0.014535713
-1.066617777,-0.014497646
-1.065216681,-0.014459537
-1.063813826,-0.014421385
-1.062409209,-0.014383191
-1.061002827,-0.014344954
-1.059594677,-0.014306674
-1.058184758,-0.014268352
-1.056773068,-0.014229987
-1.055359602,-0.01419158
-1.05394436,-0.01415313
-1.052527339,-0.014114638
-1.051108536,-0.014076103
-1.049687948,-0.014037525
-1.048265574,-0.013998904
-1.04684141,-0.013960241
-1.045415454,-0.013921535
-1.043987704,-0.013882787
-1.042558157,-0.013843995
-1.04112681,-0.013805161
-1.039693661,-0.013766284
-1.038258707,-0.013727365
-1.036821945,-0.013688402
-1.035383373,-0.013649397
-1.033942988,-0.013610349
-1.032500787,-0.013571257
-1.031056768,-0.013532124
-1.029610928,-0.013492947
-1.028163264,-0.013453727
-1.026713773,-0.013414464
-1.025262453,-0.013375159
-1.0238093,-0.01333581
-1.022354312,-0.013296419
-1.020897486,-0.013256984
-1.01943882,-0.013217507
-1.017978309,-0.013177986
-1.016515952,-0.013138422
-1.015051745,-0.013098816
-1.013585685,-0.013059166
-1.01211777,-0.013019473
-1.010647996,-0.012979737
-1.00917636,-0.012939958
-1.00770286,-0.012900136
-1.006227491,-0.012860271
-1.004750252,-0.012820363
-1.003271138,-0.012780411
-1.001790148,-0.012740416
-1.000307276,-0.012700378
-0.998822522,-0.012660297
-0.99733588,-0.012620173
-0.995847348,-0.012580005
-0.994356923,-0.012539794
-0.992864601,-0.01249954
-0.991370379,-0.012459242
-0.989874253,-0.012418902
-0.988376221,-0.012378518
-0.986876278,-0.01233809
-0.985374421,-0.012297619
-0.983870648,-0.012257105
-0.982364954,-0.012216548
-0.980857335,-0.012175947
-0.979347789,-0.012135303
-0.977836311,-0.012094615
-0.976322898,-0.012053884
-0.974807547,-0.01201311
-0.973290253,-0.011972292
-0.971771012,-0.011931431
-0.970249822,-0.011890526
-0.968726679,-0.011849578
-0.967201578,-0.011808586
-0.965674515,-0.011767551
-0.964145487,-0.011726473
-0.96261449,-0.01168535
-0.961081519,-0.011644185
-0.959546572,-0.011602975
-0.958009643,-0.011561723
-0.956470728,-0.011520426
-0.954929825,-0.011479086
-0.953386927,-0.011437703
-0.951842032,-0.011396276
-0.950295134,-0.011354805
-0.948746231,-0.011313291
-0.947195316,-0.011271733
-0.945642386,-0.011230132
-0.944087437,-0.011188487
-0.942530464,-0.011146798
-0.940971462,-0.011105066
-0.939410427,-0.01106329
-0.937847355,-0.01102147
-0.93628224,-0.010979607
-0.934715078,-0.0109377
-0.933145864,-0.010895749
-0.931574594,-0.010853755
-0.930001263,-0.010811716
-0.928425865,-0.010769635
-0.926848396,-0.010727509
-0.92526885,-0.01068534
-0.923687223,-0.010643127
-0.92210351,-0.010600871
-0.920517705,-0.01055857
-0.918929804,-0.010516226
-0.9173398,-0.010473838
-0.915747689,-0.010431407
-0.914153465,-0.010388931
-0.912557122,-0.010346412
-0.910958656,-0.01030385
-0.90935806,-0.010261243
-0.907755329,-0.010218593
-0.906150457,-0.010175899
-0.904543439,-0.010133161
-0.902934267,-0.010090379
-0.901322938,-0.010047554
-0.899709444,-0.010004685
-0.898093779,-0.009961772
-0.896475938,-0.009918815
-0.894855913,-0.009875815
-0.8932337,-0.00983277
-0.891609291,-0.009789682
-0.889982679,-0.009746551
-0.88835386,-0.009703375
-0.886722824,-0.009660156
-0.885089567,-0.009616893
-0.883454081,-0.009573586
-0.88181636,-0.009530235
-0.880176395,-0.009486841
-0.878534181,-0.009443403
-0.87688971,-0.009399921
-0.875242975,-0.009356395
-0.873593969,-0.009312826
-0.871942683,-0.009269213
-0.870289111,-0.009225556
-0.868633245,-0.009181856
-0.866975077,-0.009138111
-0.865314599,-0.009094323
-0.863651804,-0.009050492
-0.861986682,-0.009006616
-0.860319227,-0.008962697
-0.858649429,-0.008918735
-0.85697728,-0.008874728
-0.855302772,-0.008830678
-0.853625895,-0.008786585
-0.851946642,-0.008742447
-0.850265003,-0.008698266
-0.848580968,-0.008654042
-0.84689453,-0.008609774
-0.845205678,-0.008565462
-0.843514403,-0.008521107
-0.841820696,-0.008476708
-0.840124546,-0.008432265
-0.838425943,-0.00838778
-0.836724878,-0.00834325
-0.835021341,-0.008298677
-0.83331532,-0.008254061
-0.831606805,-0.008209401
-0.829895786,-0.008164698
-0.828182251,-0.008119951
-0.82646619,-0.008075161
-0.824747591,-0.008030328
-0.823026442,-0.007985451
-0.821302733,-0.007940531
-0.81957645,-0.007895568
-0.817847583,-0.007850561
-0.816116119,-0.007805512
-0.814382044,-0.007760419
-0.812645348,-0.007715282
-0.810906016,-0.007670103
-0.809164036,-0.007624881
-0.807419394,-0.007579615
-0.805672077,-0.007534307
-0.80392207,-0.007488955
-0.80216936,-0.00744356
-0.800413932,-0.007398123
-0.798655772,-0.007352643
-0.796894865,-0.007307119
-0.795131195,-0.007261553
-0.793364747,-0.007215944
-0.791595506,-0.007170293
-0.789823455,-0.007124598
-0.788048578,-0.007078861
-0.786270859,-0.007033082
-0.784490279,-0.00698726
-0.782706823,-0.006941395
-0.780920472,-0.006895488
-0.779131208,-0.006849538
-0.777339013,-0.006803546
-0.775543869,-0.006757512
-0.773745755,-0.006711436
-0.771944653,-0.006665317
-0.770140542,-0.006619157
-0.768333403,-0.006572954
-0.766523213,-0.006526709
-0.764709953,-0.006480423
-0.762893601,-0.006434094
-0.761074133,-0.006387724
-0.759251529,-0.006341312
-0.757425764,-0.006294859
-0.755596814,-0.006248364
-0.753764657,-0.006201827
-0.751929266,-0.006155249
-0.750090617,-0.00610863
-0.748248684,-0.00606197
-0.746403441,-0.006015268
-0.744554859,-0.005968526
-0.742702912,-0.005921742
-0.740847572,-0.005874918
-0.738988808,-0.005828053
-0.737126592,-0.005781148
-0.735260892,-0.005734202
-0.733391679,-0.005687215
-0.731518919,-0.005640189
-0.72964258,-0.005593122
-0.727762628,-0.005546015
-0.725879028,-0.005498868
-0.723991747,-0.005451682
-0.722100746,-0.005404456
-0.720205989,-0.00535719
-0.718307437,-0.005309885
-0.716405052,-0.005262541
-0.714498792,-0.005215158
-0.712588617,-0.005167736
-0.710674484,-0.005120275
-0.70875635,-0.005072776
-0.706834168,-0.005025238
-0.704907893,-0.004977662
-0.702977478,-0.004930048
-0.701042874,-0.004882397
-0.699104029,-0.004834708
-0.697160892,-0.004786981
-0.695213411,-0.004739217
-0.693261529,-0.004691416
-0.69130519,-0.004643579
-0.689344336,-0.004595705
-0.687378907,-0.004547795
-0.685408839,-0.004499849
