Voltage(V),Current(A)
-1.059145801,-0.035924568
-1.059007019,-0.03591098
-1.058867955,-0.035897366
-1.058728608,-0.035883724
-1.058588978,-0.035870055
-1.058449066,-0.035856358
-1.058308869,-0.035842634
-1.05816839,-0.035828883
-1.058027626,-0.035815104
-1.057886577,-0.035801298
-1.057745244,-0.035787464
-1.057603627,-0.035773603
-1.057461723,-0.035759715
-1.057319535,-0.035745798
-1.05717706,-0.035731854
-1.057034299,-0.035717883
-1.056891252,-0.035703884
-1.056747918,-0.035689857
-1.056604297,-0.035675802
-1.056460388,-0.03566172
-1.056316192,-0.03564761
-1.056171707,-0.035633472
-1.056026935,-0.035619306
-1.055881873,-0.035605113
-1.055736523,-0.035590892
-1.055590884,-0.035576642
-1.055444955,-0.035562365
-1.055298736,-0.03554806
-1.055152227,-0.035533727
-1.055005428,-0.035519366
-1.054858337,-0.035504977
-1.054710956,-0.03549056
-1.054563283,-0.035476114
-1.054415319,-0.035461641
-1.054267063,-0.035447139
-1.054118514,-0.03543261
-1.053969673,-0.035418052
-1.053820539,-0.035403466
-1.053671111,-0.035388851
-1.05352139,-0.035374209
-1.053371375,-0.035359538
-1.053221066,-0.035344839
-1.053070463,-0.035330111
-1.052919565,-0.035315355
-1.052768372,-0.035300571
-1.052616883,-0.035285758
-1.052465099,-0.035270916
-1.052313018,-0.035256047
-1.052160642,-0.035241148
-1.052007968,-0.035226221
-1.051854998,-0.035211266
-1.051701731,-0.035196282
-1.051548166,-0.035181269
-1.051394303,-0.035166228
-1.051240142,-0.035151158
-1.051085682,-0.035136059
-1.050930924,-0.035120932
-1.050775867,-0.035105775
-1.05062051,-0.03509059
-1.050464854,-0.035075376
-1.050308897,-0.035060134
-1.05015264,-0.035044862
-1.049996083,-0.035029562
-1.049839224,-0.035014232
-1.049682065,-0.034998874
-1.049524603,-0.034983487
-1.04936684,-0.03496807
-1.049208775,-0.034952625
-1.049050407,-0.03493715
-1.048891736,-0.034921647
-1.048732762,-0.034906114
-1.048573485,-0.034890552
-1.048413904,-0.034874961
-1.048254019,-0.034859341
-1.048093829,-0.034843692
-1.047933335,-0.034828013
-1.047772536,-0.034812305
-1.047611431,-0.034796568
-1.047450021,-0.034780801
-1.047288305,-0.034765005
-1.047126282,-0.03474918
-1.046963953,-0.034733325
-1.046801317,-0.034717441
-1.046638374,-0.034701527
-1.046475124,-0.034685584
-1.046311565,-0.034669611
-1.046147699,-0.034653609
-1.045983524,-0.034637577
-1.04581904,-0.034621515
-1.045654247,-0.034605424
-1.045489144,-0.034589303
-1.045323732,-0.034573153
-1.04515801,-0.034556973
-1.044991978,-0.034540763
-1.044825635,-0.034524523
-1.044658981,-0.034508253
-1.044492015,-0.034491954
-1.044324738,-0.034475625
-1.04415715,-0.034459266
-1.043989248,-0.034442877
-1.043821035,-0.034426458
-1.043652508,-0.034410009
-1.043483668,-0.03439353
-1.043314515,-0.034377021
-1.043145048,-0.034360482
-1.042975267,-0.034343913
-1.042805171,-0.034327314
-1.04263476,-0.034310685
-1.042464035,-0.034294026
-1.042292994,-0.034277336
-1.042121637,-0.034260616
-1.041949964,-0.034243866
-1.041777975,-0.034227086
-1.041605669,-0.034210275
-1.041433046,-0.034193434
-1.041260106,-0.034176563
-1.041086848,-0.034159662
-1.040913273,-0.03414273
-1.040739379,-0.034125767
-1.040565166,-0.034108774
-1.040390634,-0.034091751
-1.040215784,-0.034074697
-1.040040613,-0.034057613
-1.039865123,-0.034040498
-1.039689312,-0.034023352
-1.039513181,-0.034006176
-1.03933673,-0.033988969
-1.039159957,-0.033971732
-1.038982862,-0.033954463
-1.038805446,-0.033937165
-1.038627708,-0.033919835
-1.038449647,-0.033902474
-1.038271263,-0.033885083
-1.038092556,-0.033867661
-1.037913526,-0.033850208
-1.037734172,-0.033832724
-1.037554495,-0.03381521
-1.037374492,-0.033797664
-1.037194165,-0.033780087
-1.037013513,-0.03376248
-1.036832536,-0.033744841
-1.036651233,-0.033727171
-1.036469604,-0.033709471
-1.036287648,-0.033691739
-1.036105366,-0.033673976
-1.035922758,-0.033656181
-1.035739821,-0.033638356
-1.035556557,-0.033620499
-1.035372966,-0.033602612
-1.035189045,-0.033584693
-1.035004797,-0.033566742
-1.034820219,-0.03354876
-1.034635312,-0.033530747
-1.034450076,-0.033512703
-1.03426451,-0.033494627
-1.034078613,-0.03347652
-1.033892386,-0.033458381
-1.033705828,-0.033440211
-1.033518939,-0.033422009
-1.033331718,-0.033403776
-1.033144166,-0.033385511
-1.032956281,-0.033367215
-1.032768064,-0.033348886
-1.032579514,-0.033330527
-1.032390631,-0.033312135
-1.032201414,-0.033293712
-1.032011864,-0.033275258
-1.031821979,-0.033256771
-1.03163176,-0.033238253
-1.031441206,-0.033219702
-1.031250317,-0.03320112
-1.031059092,-0.033182507
-1.030867532,-0.033163861
-1.030675635,-0.033145183
-1.030483402,-0.033126474
-1.030290833,-0.033107732
-1.030097926,-0.033088958
-1.029904681,-0.033070153
-1.029711099,-0.033051315
-1.029517179,-0.033032445
-1.029322921,-0.033013543
-1.029128323,-0.032994609
-1.028933387,-0.032975643
-1.028738111,-0.032956645
-1.028542495,-0.032937614
-1.028346539,-0.032918551
-1.028150243,-0.032899456
-1.027953606,-0.032880329
-1.027756628,-0.032861169
-1.027559308,-0.032841977
-1.027361647,-0.032822753
-1.027163643,-0.032803496
-1.026965298,-0.032784207
-1.026766609,-0.032764885
-1.026567577,-0.032745531
-1.026368202,-0.032726144
-1.026168483,-0.032706724
-1.02596842,-0.032687273
-1.025768012,-0.032667788
-1.02556726,-0.032648271
-1.025366163,-0.032628721
-1.02516472,-0.032609139
-1.024962931,-0.032589524
-1.024760796,-0.032569876
-1.024558315,-0.032550195
-1.024355487,-0.032530482
-1.024152312,-0.032510736
-1.023948789,-0.032490956
-1.023744918,-0.032471145
-1.0235407,-0.0324513
-1.023336132,-0.032431422
-1.023131216,-0.032411511
-1.022925951,-0.032391568
-1.022720336,-0.032371591
-1.022514372,-0.032351581
-1.022308057,-0.032331538
-1.022101392,-0.032311462
-1.021894376,-0.032291354
-1.021687008,-0.032271211
-1.021479289,-0.032251036
-1.021271218,-0.032230828
-1.021062795,-0.032210586
-1.02085402,-0.032190311
-1.020644891,-0.032170003
-1.020435409,-0.032149661
-1.020225574,-0.032129286
-1.020015384,-0.032108878
-1.019804841,-0.032088437
-1.019593942,-0.032067962
-1.019382689,-0.032047453
-1.01917108,-0.032026911
-1.018959116,-0.032006336
-1.018746795,-0.031985727
-1.018534119,-0.031965084
-1.018321085,-0.031944408
-1.018107695,-0.031923699
-1.017893947,-0.031902956
-1.017679841,-0.031882179
-1.017465378,-0.031861368
-1.017250555,-0.031840524
-1.017035374,-0.031819646
-1.016819834,-0.031798734
-1.016603935,-0.031777788
-1.016387675,-0.031756809
-1.016171056,-0.031735796
-1.015954076,-0.031714749
-1.015736735,-0.031693668
-1.015519032,-0.031672553
-1.015300969,-0.031651404
-1.015082543,-0.031630221
-1.014863755,-0.031609004
-1.014644604,-0.031587753
-1.014425091,-0.031566468
-1.014205214,-0.031545149
-1.013984973,-0.031523796
-1.013764369,-0.031502409
-1.0135434,-0.031480987
-1.013322066,-0.031459531
-1.013100367,-0.031438042
-1.012878303,-0.031416517
-1.012655873,-0.031394959
-1.012433077,-0.031373366
-1.012209914,-0.031351739
-1.011986384,-0.031330078
-1.011762488,-0.031308382
-1.011538223,-0.031286652
-1.011313591,-0.031264887
-1.011088591,-0.031243088
-1.010863221,-0.031221254
-1.010637483,-0.031199386
-1.010411376,-0.031177484
-1.010184899,-0.031155546
-1.009958051,-0.031133575
-1.009730834,-0.031111568
-1.009503245,-0.031089527
-1.009275286,-0.031067451
-1.009046954,-0.031045341
-1.008818252,-0.031023195
-1.008589176,-0.031001015
-1.008359729,-0.030978801
-1.008129908,-0.030956551
-1.007899714,-0.030934267
-1.007669146,-0.030911947
-1.007438205,-0.030889593
-1.007206889,-0.030867204
-1.006975198,-0.03084478
-1.006743132,-0.030822321
-1.006510691,-0.030799827
-1.006277874,-0.030777298
-1.00604468,-0.030754733
-1.00581111,-0.030732134
-1.005577164,-0.0307095
-1.005342839,-0.03068683
-1.005108138,-0.030664126
-1.004873058,-0.030641386
-1.0046376,-0.030618611
-1.004401763,-0.0305958
-1.004165547,-0.030572955
-1.003928951,-0.030550074
-1.003691976,-0.030527157
-1.00345462,-0.030504206
-1.003216884,-0.030481219
-1.002978767,-0.030458196
-1.002740268,-0.030435139
-1.002501388,-0.030412045
-1.002262126,-0.030388917
-1.002022481,-0.030365752
-1.001782454,-0.030342552
-1.001542043,-0.030319317
-1.001301249,-0.030296046
-1.001060071,-0.030272739
-1.000818508,-0.030249397
-1.000576561,-0.030226019
-1.000334229,-0.030202605
-1.000091511,-0.030179156
-0.999848408,-0.030155671
-0.999604919,-0.03013215
-0.999361042,-0.030108593
-0.999116779,-0.030085
-0.998872129,-0.030061372
-0.998627091,-0.030037708
-0.998381665,-0.030014007
-0.998135851,-0.029990271
-0.997889648,-0.029966499
-0.997643055,-0.029942691
-0.997396073,-0.029918846
-0.997148701,-0.029894966
-0.996900939,-0.02987105
-0.996652786,-0.029847097
-0.996404242,-0.029823108
-0.996155307,-0.029799084
-0.995905979,-0.029775023
-0.99565626,-0.029750925
-0.995406147,-0.029726792
-0.995155642,-0.029702622
-0.994904744,-0.029678416
-0.994653452,-0.029654174
-0.994401765,-0.029629895
-0.994149684,-0.02960558
-0.993897208,-0.029581229
-0.993644337,-0.029556841
-0.99339107,-0.029532416
-0.993137407,-0.029507955
-0.992883348,-0.029483458
-0.992628892,-0.029458924
-0.992374038,-0.029434354
-0.992118787,-0.029409747
-0.991863138,-0.029385103
-0.99160709,-0.029360423
-0.991350644,-0.029335706
-0.991093799,-0.029310952
-0.990836553,-0.029286161
-0.990578908,-0.029261334
-0.990320863,-0.02923647
-0.990062417,-0.029211569
-0.989803569,-0.029186632
-0.98954432,-0.029161657
-0.98928467,-0.029136646
-0.989024616,-0.029111597
-0.98876416,-0.029086512
-0.988503301,-0.02906139
-0.988242039,-0.029036231
-0.987980372,-0.029011035
-0.987718301,-0.028985801
-0.987455826,-0.028960531
-0.987192945,-0.028935223
-0.986929659,-0.028909879
-0.986665967,-0.028884497
-0.986401868,-0.028859078
-0.986137363,-0.028833622
-0.985872451,-0.028808129
-0.985607131,-0.028782598
-0.985341403,-0.02875703
-0.985075267,-0.028731425
-0.984808722,-0.028705782
-0.984541768,-0.028680102
-0.984274404,-0.028654385
-0.984006631,-0.02862863
-0.983738447,-0.028602838
-0.983469852,-0.028577008
-0.983200846,-0.028551141
-0.982931429,-0.028525236
-0.982661599,-0.028499294
-0.982391357,-0.028473314
-0.982120703,-0.028447296
-0.981849635,-0.028421241
-0.981578153,-0.028395148
-0.981306257,-0.028369018
-0.981033947,-0.028342849
-0.980761222,-0.028316643
-0.980488082,-0.0282904
-0.980214526,-0.028264118
-0.979940553,-0.028237799
-0.979666165,-0.028211441
-0.979391359,-0.028185046
-0.979116136,-0.028158613
-0.978840495,-0.028132142
-0.978564435,-0.028105633
-0.978287957,-0.028079086
-0.978011061,-0.028052501
-0.977733744,-0.028025878
-0.977456008,-0.027999217
-0.977177851,-0.027972518
-0.976899273,-0.027945781
-0.976620275,-0.027919005
-0.976340855,-0.027892192
-0.976061012,-0.02786534
-0.975780747,-0.02783845
-0.97550006,-0.027811522
-0.975218949,-0.027784555
-0.974937414,-0.02775755
-0.974655455,-0.027730507
-0.974373071,-0.027703426
-0.974090263,-0.027676306
-0.973807029,-0.027649147
-0.973523369,-0.02762195
-0.973239282,-0.027594715
-0.972954769,-0.027567441
-0.972669829,-0.027540129
-0.972384461,-0.027512778
-0.972098665,-0.027485389
-0.97181244,-0.027457961
-0.971525787,-0.027430494
-0.971238704,-0.027402989
-0.970951191,-0.027375445
-0.970663248,-0.027347862
-0.970374874,-0.027320241
-0.970086069,-0.027292581
-0.969796832,-0.027264882
-0.969507164,-0.027237144
-0.969217063,-0.027209367
-0.968926528,-0.027181552
-0.968635561,-0.027153697
-0.96834416,-0.027125804
-0.968052324,-0.027097872
-0.967760054,-0.027069901
-0.967467348,-0.02704189
-0.967174207,-0.027013841
-0.96688063,-0.026985753
-0.966586616,-0.026957626
-0.966292165,-0.026929459
-0.965997277,-0.026901253
-0.965701951,-0.026873009
-0.965406186,-0.026844725
-0.965109983,-0.026816401
-0.96481334,-0.026788039
-0.964516258,-0.026759637
-0.964218735,-0.026731196
-0.963920772,-0.026702716
-0.963622367,-0.026674196
-0.963323521,-0.026645637
-0.963024233,-0.026617039
-0.962724503,-0.026588401
-0.962424329,-0.026559724
-0.962123712,-0.026531007
-0.961822652,-0.026502251
-0.961521146,-0.026473455
-0.961219196,-0.02644462
-0.960916801,-0.026415745
-0.96061396,-0.02638683
-0.960310672,-0.026357876
-0.960006938,-0.026328882
-0.959702756,-0.026299848
-0.959398127,-0.026270775
-0.95909305,-0.026241662
-0.958787524,-0.026212509
-0.958481549,-0.026183317
-0.958175124,-0.026154084
-0.957868249,-0.026124812
-0.957560924,-0.0260955
-0.957253148,-0.026066148
-0.95694492,-0.026036756
-0.95663624,-0.026007324
-0.956327107,-0.025977852
-0.956017522,-0.02594834
-0.955707483,-0.025918788
-0.95539699,-0.025889196
-0.955086042,-0.025859564
-0.95477464,-0.025829892
-0.954462782,-0.02580018
-0.954150468,-0.025770427
-0.953837698,-0.025740635
-0.953524471,-0.025710802
-0.953210786,-0.025680928
-0.952896644,-0.025651015
-0.952582043,-0.025621061
-0.952266983,-0.025591067
-0.951951463,-0.025561033
-0.951635484,-0.025530958
-0.951319044,-0.025500843
-0.951002143,-0.025470687
-0.950684781,-0.025440491
-0.950366957,-0.025410255
-0.95004867,-0.025379978
-0.94972992,-0.02534966
-0.949410707,-0.025319302
-0.949091029,-0.025288903
-0.948770888,-0.025258464
-0.948450281,-0.025227984
-0.948129208,-0.025197463
-0.94780767,-0.025166902
-0.947485664,-0.0251363
-0.947163192,-0.025105657
-0.946840252,-0.025074973
-0.946516844,-0.025044249
-0.946192967,-0.025013484
-0.94586862,-0.024982677
-0.945543804,-0.024951831
-0.945218518,-0.024920943
-0.944892761,-0.024890014
-0.944566532,-0.024859044
-0.944239832,-0.024828033
-0.943912659,-0.024796982
-0.943585013,-0.024765889
-0.943256894,-0.024734755
-0.9429283,-0.02470358
-0.942599232,-0.024672364
-0.942269689,-0.024641107
-0.94193967,-0.024609809
-0.941609175,-0.024578469
-0.941278203,-0.024547089
-0.940946754,-0.024515667
-0.940614827,-0.024484203
-0.940282421,-0.024452699
-0.939949536,-0.024421153
-0.939616172,-0.024389566
-0.939282328,-0.024357937
-0.938948003,-0.024326267
-0.938613197,-0.024294556
-0.938277909,-0.024262803
-0.937942138,-0.024231009
-0.937605885,-0.024199173
-0.937269148,-0.024167295
-0.936931927,-0.024135377
-0.936594222,-0.024103416
-0.936256031,-0.024071414
-0.935917354,-0.02403937
-0.935578192,-0.024007285
-0.935238542,-0.023975158
-0.934898405,-0.023942989
-0.934557779,-0.023910778
-0.934216665,-0.023878526
-0.933875062,-0.023846232
-0.933532968,-0.023813896
-0.933190385,-0.023781518
-0.93284731,-0.023749099
-0.932503744,-0.023716637
-0.932159685,-0.023684134
-0.931815134,-0.023651588
-0.931470089,-0.023619001
-0.93112455,-0.023586372
-0.930778517,-0.0235537
-0.930431988,-0.023520987
-0.930084964,-0.023488231
-0.929737443,-0.023455434
-0.929389425,-0.023422594
-0.929040909,-0.023389712
-0.928691896,-0.023356788
-0.928342383,-0.023323822
-0.927992371,-0.023290813
-0.927641858,-0.023257763
-0.927290845,-0.02322467
-0.926939331,-0.023191534
-0.926587314,-0.023158357
-0.926234795,-0.023125137
-0.925881773,-0.023091874
-0.925528247,-0.023058569
-0.925174216,-0.023025222
-0.92481968,-0.022991832
-0.924464638,-0.0229584
-0.92410909,-0.022924925
-0.923753035,-0.022891408
-0.923396472,-0.022857848
-0.923039401,-0.022824246
-0.92268182,-0.022790601
-0.92232373,-0.022756913
-0.92196513,-0.022723183
-0.921606019,-0.02268941
-0.921246396,-0.022655594
-0.92088626,-0.022621735
-0.920525612,-0.022587834
-0.92016445,-0.02255389
-0.919802774,-0.022519903
-0.919440583,-0.022485873
-0.919077876,-0.022451801
-0.918714652,-0.022417685
-0.918350912,-0.022383527
-0.917986654,-0.022349325
-0.917621878,-0.022315081
-0.917256582,-0.022280794
-0.916890767,-0.022246463
-0.916524432,-0.02221209
-0.916157575,-0.022177673
-0.915790196,-0.022143214
-0.915422295,-0.022108711
-0.91505387,-0.022074165
-0.914684922,-0.022039576
-0.914315449,-0.022004944
-0.913945451,-0.021970268
-0.913574926,-0.021935549
-0.913203875,-0.021900787
-0.912832296,-0.021865982
-0.912460189,-0.021831133
-0.912087553,-0.021796241
-0.911714387,-0.021761306
-0.91134069,-0.021726327
-0.910966463,-0.021691305
-0.910591704,-0.021656239
-0.910216412,-0.02162113
-0.909840586,-0.021585977
-0.909464227,-0.021550781
-0.909087332,-0.021515541
-0.908709902,-0.021480258
-0.908331936,-0.021444931
-0.907953432,-0.02140956
-0.90757439,-0.021374146
-0.90719481,-0.021338688
-0.90681469,-0.021303186
-0.90643403,-0.021267641
-0.906052829,-0.021232051
-0.905671087,-0.021196418
-0.905288801,-0.021160742
-0.904905973,-0.021125021
-0.9045226,-0.021089257
-0.904138682,-0.021053448
-0.903754218,-0.021017596
-0.903369208,-0.0209817
-0.902983651,-0.02094576
-0.902597545,-0.020909775
-0.902210891,-0.020873747
-0.901823686,-0.020837675
-0.901435931,-0.020801559
-0.901047625,-0.020765399
-0.900658766,-0.020729194
-0.900269355,-0.020692945
-0.899879389,-0.020656653
-0.899488869,-0.020620316
-0.899097793,-0.020583935
-0.898706161,-0.020547509
-0.898313971,-0.02051104
-0.897921223,-0.020474526
-0.897527916,-0.020437968
-0.89713405,-0.020401365
-0.896739623,-0.020364718
-0.896344634,-0.020328027
-0.895949082,-0.020291291
-0.895552967,-0.020254511
-0.895156288,-0.020217686
-0.894759044,-0.020180817
-0.894361234,-0.020143904
-0.893962857,-0.020106946
-0.893563913,-0.020069943
-0.893164399,-0.020032896
-0.892764316,-0.019995804
-0.892363662,-0.019958667
-0.891962437,-0.019921486
-0.89156064,-0.01988426
-0.891158269,-0.01984699
-0.890755324,-0.019809675
-0.890351804,-0.019772315
-0.889947708,-0.01973491
-0.889543034,-0.01969746
-0.889137783,-0.019659966
-0.888731953,-0.019622427
-0.888325542,-0.019584843
-0.887918551,-0.019547214
-0.887510978,-0.01950954
-0.887102822,-0.019471821
-0.886694083,-0.019434057
-0.886284758,-0.019396248
-0.885874848,-0.019358395
-0.885464351,-0.019320496
-0.885053266,-0.019282552
-0.884641592,-0.019244563
-0.884229329,-0.019206529
-0.883816474,-0.019168449
-0.883403028,-0.019130325
-0.882988989,-0.019092155
-0.882574355,-0.01905394
-0.882159127,-0.01901568
-0.881743303,-0.018977375
-0.881326881,-0.018939024
-0.880909862,-0.018900628
-0.880492243,-0.018862187
-0.880074024,-0.018823701
-0.879655204,-0.018785169
-0.879235781,-0.018746591
-0.878815754,-0.018707969
-0.878395123,-0.0186693
-0.877973886,-0.018630587
-0.877552042,-0.018591827
-0.87712959,-0.018553023
-0.876706529,-0.018514172
-0.876282858,-0.018475277
-0.875858575,-0.018436335
-0.87543368,-0.018397348
-0.875008171,-0.018358316
-0.874582047,-0.018319237
-0.874155308,-0.018280113
-0.873727951,-0.018240944
-0.873299975,-0.018201728
-0.87287138,-0.018162467
-0.872442165,-0.01812316
-0.872012327,-0.018083807
-0.871581866,-0.018044409
-0.871150781,-0.018004964
-0.87071907,-0.017965474
-0.870286732,-0.017925938
-0.869853766,-0.017886356
-0.869420171,-0.017846728
-0.868985945,-0.017807054
-0.868551088,-0.017767334
-0.868115597,-0.017727568
-0.867679472,-0.017687756
-0.867242711,-0.017647898
-0.866805313,-0.017607994
-0.866367277,-0.017568044
-0.865928601,-0.017528047
-0.865489284,-0.017488005
-0.865049324,-0.017447916
-0.864608722,-0.017407781
-0.864167474,-0.0173676
-0.863725579,-0.017327373
-0.863283038,-0.0172871
-0.862839846,-0.01724678
-0.862396005,-0.017206414
-0.861951511,-0.017166001
-0.861506365,-0.017125543
-0.861060563,-0.017085038
-0.860614105,-0.017044486
-0.86016699,-0.017003888
-0.859719216,-0.016963244
-0.859270781,-0.016922553
-0.858821684,-0.016881816
-0.858371924,-0.016841032
-0.857921499,-0.016800202
-0.857470407,-0.016759325
-0.857018648,-0.016718402
-0.856566219,-0.016677432
-0.856113118,-0.016636415
-0.855659346,-0.016595352
-0.855204899,-0.016554242
-0.854749777,-0.016513086
-0.854293977,-0.016471882
-0.853837498,-0.016430632
-0.853380339,-0.016389336
-0.852922498,-0.016347992
-0.852463973,-0.016306602
-0.852004763,-0.016265165
-0.851544866,-0.016223681
-0.85108428,-0.016182151
-0.850623004,-0.016140573
-0.850161035,-0.016098949
-0.849698373,-0.016057278
-0.849235016,-0.016015559
-0.848770961,-0.015973794
-0.848306208,-0.015931982
-0.847840753,-0.015890123
-0.847374596,-0.015848217
-0.846907735,-0.015806264
-0.846440168,-0.015764264
-0.845971893,-0.015722216
-0.845502908,-0.015680122
-0.845033212,-0.015637981
-0.844562802,-0.015595792
-0.844091677,-0.015553556
-0.843619835,-0.015511273
-0.843147274,-0.015468943
-0.842673991,-0.015426566
-0.842199986,-0.015384142
-0.841725256,-0.01534167
-0.841249799,-0.015299151
-0.840773613,-0.015256584
-0.840296696,-0.015213971
-0.839819046,-0.01517131
-0.839340661,-0.015128602
-0.83886154,-0.015085846
-0.838381679,-0.015043043
-0.837901077,-0.015000192
-0.837419731,-0.014957294
-0.836937641,-0.014914349
-0.836454802,-0.014871356
-0.835971214,-0.014828316
-0.835486874,-0.014785228
-0.83500178,-0.014742093
-0.834515929,-0.01469891
-0.83402932,-0.01465568
-0.83354195,-0.014612402
-0.833053817,-0.014569077
-0.832564918,-0.014525703
-0.832075252,-0.014482283
-0.831584815,-0.014438814
-0.831093606,-0.014395298
-0.830601622,-0.014351734
-0.83010886,-0.014308123
-0.829615319,-0.014264464
-0.829120995,-0.014220757
-0.828625887,-0.014177002
-0.828129991,-0.0141332
-0.827633305,-0.01408935
-0.827135828,-0.014045452
-0.826637555,-0.014001506
-0.826138484,-0.013957512
-0.825638614,-0.013913471
-0.82513794,-0.013869382
-0.824636461,-0.013825244
-0.824134174,-0.013781059
-0.823631076,-0.013736826
-0.823127164,-0.013692545
-0.822622435,-0.013648216
-0.822116887,-0.013603839
-0.821610516,-0.013559415
-0.821103321,-0.013514942
-0.820595297,-0.013470421
-0.820086443,-0.013425852
-0.819576754,-0.013381235
-0.819066229,-0.01333657
-0.818554863,-0.013291857
-0.818042654,-0.013247096
-0.817529599,-0.013202286
-0.817015695,-0.013157429
-0.816500939,-0.013112524
-0.815985326,-0.01306757
-0.815468855,-0.013022568
-0.814951521,-0.012977518
-0.814433322,-0.01293242
-0.813914255,-0.012887274
-0.813394314,-0.012842079
-0.812873499,-0.012796836
-0.812351804,-0.012751545
-0.811829227,-0.012706206
-0.811305763,-0.012660818
-0.81078141,-0.012615383
-0.810256163,-0.012569899
-0.80973002,-0.012524366
-0.809202976,-0.012478785
-0.808675027,-0.012433156
-0.808146171,-0.012387479
-0.807616402,-0.012341753
-0.807085718,-0.012295979
-0.806554114,-0.012250157
-0.806021586,-0.012204286
-0.80548813,-0.012158367
-0.804953743,-0.012112399
-0.804418419,-0.012066383
-0.803882156,-0.012020319
-0.803344949,-0.011974206
-0.802806793,-0.011928045
-0.802267684,-0.011881835
-0.801727618,-0.011835577
-0.801186591,-0.01178927
-0.800644598,-0.011742915
-0.800101634,-0.011696511
-0.799557695,-0.011650059
-0.799012776,-0.011603559
-0.798466873,-0.01155701
-0.797919981,-0.011510412
-0.797372095,-0.011463766
-0.79682321,-0.011417071
-0.796273321,-0.011370328
-0.795722423,-0.011323536
-0.795170512,-0.011276696
-0.794617582,-0.011229807
-0.794063627,-0.01118287
-0.793508643,-0.011135884
-0.792952625,-0.01108885
-0.792395566,-0.011041767
-0.791837462,-0.010994635
-0.791278306,-0.010947455
-0.790718094,-0.010900226
-0.790156819,-0.010852949
-0.789594475,-0.010805623
-0.789031058,-0.010758248
-0.78846656,-0.010710825
-0.787900977,-0.010663354
-0.787334301,-0.010615834
-0.786766526,-0.010568265
-0.786197647,-0.010520647
-0.785627657,-0.010472981
-0.785056549,-0.010425267
-0.784484318,-0.010377504
-0.783910955,-0.010329692
-0.783336455,-0.010281832
-0.78276081,-0.010233923
-0.782184014,-0.010185965
-0.78160606,-0.010137959
-0.78102694,-0.010089905
-0.780446647,-0.010041801
-0.779865175,-0.00999365
-0.779282514,-0.009945449
-0.778698658,-0.009897201
-0.7781136,-0.009848903
-0.77752733,-0.009800557
-0.776939842,-0.009752163
-0.776351126,-0.00970372
-0.775761176,-0.009655229
-0.775169982,-0.009606689
-0.774577536,-0.0095581
-0.77398383,-0.009509463
-0.773388855,-0.009460778
-0.772792601,-0.009412044
-0.772195061,-0.009363262
-0.771596223,-0.009314431
-0.770996081,-0.009265552
-0.770394623,-0.009216624
-0.76979184,-0.009167648
-0.769187723,-0.009118624
-0.768582261,-0.009069552
-0.767975444,-0.009020431
-0.767367263,-0.008971261
-0.766757706,-0.008922044
-0.766146762,-0.008872778
-0.765534422,-0.008823464
-0.764920673,-0.008774101
-0.764305506,-0.008724691
-0.763688907,-0.008675232
-0.763070866,-0.008625725
-0.762451371,-0.00857617
-0.761830409,-0.008526567
-0.761207969,-0.008476915
-0.760584038,-0.008427216
-0.759958603,-0.008377469
-0.759331651,-0.008327673
-0.758703168,-0.00827783
-0.758073143,-0.008227939
-0.75744156,-0.008177999
-0.756808406,-0.008128012
-0.756173666,-0.008077977
-0.755537326,-0.008027895
-0.754899371,-0.007977764
-0.754259787,-0.007927586
-0.753618556,-0.00787736
-0.752975665,-0.007827087
-0.752331097,-0.007776766
-0.751684835,-0.007726397
-0.751036863,-0.007675981
-0.750387164,-0.007625517
-0.749735721,-0.007575006
-0.749082515,-0.007524448
-0.748427529,-0.007473843
-0.747770744,-0.00742319
-0.747112141,-0.00737249
-0.746451701,-0.007321743
-0.745789405,-0.007270948
-0.745125232,-0.007220107
-0.744459161,-0.007169219
-0.743791172,-0.007118284
-0.743121243,-0.007067302
-0.742449353,-0.007016274
-0.741775478,-0.006965199
-0.741099596,-0.006914077
-0.740421683,-0.006862909
-0.739741716,-0.006811694
-0.739059669,-0.006760433
-0.738375518,-0.006709126
-0.737689237,-0.006657773
-0.737000799,-0.006606374
-0.736310178,-0.006554928
-0.735617346,-0.006503437
-0.734922273,-0.0064519
-0.734224933,-0.006400317
-0.733525294,-0.006348689
-0.732823327,-0.006297015
-0.732118999,-0.006245296
-0.731412279,-0.006193532
-0.730703135,-0.006141722
-0.729991532,-0.006089868
-0.729277435,-0.006037969
-0.72856081,-0.005986025
-0.727841619,-0.005934036
-0.727119826,-0.005882003
-0.726395392,-0.005829926
-0.725668277,-0.005777805
-0.724938442,-0.005725639
-0.724205843,-0.00567343
-0.723470438,-0.005621177
-0.722732184,-0.005568881
-0.721991034,-0.005516541
-0.721246942,-0.005464158
-0.720499861,-0.005411732
-0.71974974,-0.005359264
-0.718996528,-0.005306753
-0.718240174,-0.005254199
-0.717480623,-0.005201604
-0.716717819,-0.005148967
-0.715951705,-0.005096288
-0.715182222,-0.005043567
-0.714409309,-0.004990806
-0.713632902,-0.004938003
-0.712852937,-0.00488516
-0.712069346,-0.004832276
-0.71128206,-0.004779353
-0.710491007,-0.00472639
-0.709696112,-0.004673387
-0.7088973,-0.004620345
-0.708094491,-0.004567264
-0.707287602,-0.004514145
-0.706476548,-0.004460987
-0.705661242,-0.004407792
