#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Alan
#Serial Number: SN:210321A3716A
#Date Time: 2024-05-07 15:05:13.840
#Sample rate: 80000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 300 mV/div Offset: 0 V
#Channel 2: Range: 300 mV/div Offset: 0 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.052600000000000001,0.080804712258108438,0.27727677633251313
-0.052587499999999995,0.080473832946344762,0.27894163939728606
-0.052574999999999997,0.079812074322818352,0.27927461201024045
-0.052562499999999998,0.079481195011054981,0.28093947507501321
-0.052549999999999999,0.078819436387528252,0.2819383929138769
-0.052537500000000001,0.078488557075764895,0.2832702833656951
-0.052524999999999995,0.078157677764001385,0.28460217381751363
-0.052512499999999997,0.077826798452238166,0.28526811904342242
-0.052499999999999998,0.077495919140474809,0.28726595472114974
-0.052487499999999999,0.07683416051694808,0.28793189994705887
-0.052475000000000001,0.07683416051694808,0.28859784517296799
-0.052462499999999995,0.076172401893421199,0.28992973562478647
-0.052449999999999997,0.075841522581657994,0.29059568085069531
-0.052437499999999998,0.075510643269894637,0.29059568085069531
-0.052424999999999999,0.075179763958131265,0.29259351652842264
-0.052412500000000001,0.074848884646367908,0.29259351652842264
-0.052399999999999995,0.074187126022841027,0.29392540698024111
-0.052387499999999997,0.073856246711077822,0.29459135220614996
-0.052374999999999998,0.073194488087551093,0.29559027004501359
-0.052362499999999999,0.073194488087551093,0.29625621527092272
-0.052350000000000001,0.072532729464024365,0.29725513310978641
-0.052337499999999995,0.072532729464024212,0.29758810572274108
-0.052324999999999997,0.072201850152261007,0.29792107833569548
-0.052312499999999998,0.071870970840497636,0.29891999617455917
-0.052299999999999999,0.071540091528734279,0.29958594140046824
-0.052287500000000001,0.071540091528734279,0.29925296878751373
-0.052274999999999995,0.070878332905207397,0.30058485923933209
-0.052262499999999996,0.070547453593444193,0.30091783185228649
-0.052249999999999998,0.070216574281680835,0.30125080446524105
-0.052237499999999999,0.069885694969917464,0.30258269491705925
-0.052225000000000001,0.069554815658154107,0.30224972230410468
-0.052212499999999995,0.06922393634639043,0.3035816127559231
-0.052199999999999996,0.068562177722864021,0.30391458536887744
-0.052187499999999998,0.068231298411100649,0.30424755798183201
-0.052174999999999999,0.067900419099337292,0.3052464758206957
-0.052162500000000001,0.067238660475810563,0.30557944843365026
-0.052150000000000002,0.067238660475810563,0.30624539365955905
-0.052137499999999996,0.066576901852283835,0.30657836627251389
-0.052124999999999998,0.066576901852283835,0.30691133888546845
-0.052112499999999999,0.066246022540520477,0.30757728411137758
-0.0521,0.065584263916993749,0.30791025672433214
-0.052087500000000002,0.065253384605230544,0.30857620195024094
-0.052074999999999996,0.06492250529346702,0.30890917456319578
-0.052062499999999998,0.064260746669940305,0.3095751197891049
-0.052049999999999999,0.064260746669940305,0.3095751197891049
-0.0520375,0.063598988046413577,0.31024106501501397
-0.052025000000000002,0.063598988046413577,0.31090701024092282
-0.052012499999999996,0.062937229422886848,0.3109070102409231
-0.051999999999999998,0.062275470799360119,0.31157295546683222
-0.051987499999999999,0.061944591487596762,0.31190592807978679
-0.051975,0.061944591487596762,0.31257187330569586
-0.051962500000000002,0.061282832864070332,0.31290484591865025
-0.051949999999999996,0.060951953552306676,0.31323781853160498
-0.051937499999999998,0.060621074240543311,0.31323781853160498
-0.051924999999999999,0.059959315617016583,0.31390376375751411
-0.0519125,0.059628436305253225,0.31390376375751411
-0.051900000000000002,0.058966677681726795,0.3149026815963773
-0.051887499999999996,0.058635798369963132,0.31523565420933231
-0.051874999999999998,0.058304919058199775,0.31590159943524143
-0.051862499999999999,0.058304919058199775,0.31556862682228687
-0.05185,0.057974039746436411,0.31623457204819599
-0.051837500000000002,0.057643160434673199,0.31656754466115034
-0.051824999999999996,0.057312281122909682,0.3165675446611505
-0.051812499999999997,0.056981401811146318,0.31690051727410506
-0.051799999999999999,0.05665052249938296,0.31723348988705963
-0.0517875,0.056319643187619596,0.31756646250001419
-0.051775000000000002,0.055988763875856384,0.31823240772592304
-0.051762499999999996,0.05532700525232951,0.31823240772592332
-0.051749999999999997,0.054996125940566146,0.31856538033887788
-0.051737499999999999,0.054334367317039417,0.31856538033887788
-0.051725,0.05400348800527606,0.31923132556478695
-0.051712500000000002,0.053672608693512848,0.31956429817774135
-0.051699999999999996,0.053672608693512695,0.31956429817774151
-0.051687499999999997,0.053010850069985967,0.31956429817774151
-0.051674999999999999,0.053010850069985967,0.31989727079069608
-0.0516625,0.052349091446459245,0.31989727079069608
-0.051650000000000001,0.052018212134696033,0.32056321601660492
-0.051637499999999996,0.052018212134695881,0.3205632160166052
-0.051624999999999997,0.051356453511169152,0.32122916124251427
-0.051612499999999999,0.051025574199405795,0.32122916124251427
-0.0516,0.05069469488764243,0.32156213385546883
-0.051587500000000001,0.050032936264116,0.32189510646842323
-0.051574999999999996,0.049702056952352344,0.32222807908137796
-0.051562499999999997,0.049702056952352344,0.32222807908137796
-0.051549999999999999,0.049040298328825616,0.32256105169433252
-0.0515375,0.048709419017062251,0.32256105169433252
-0.051525000000000001,0.048047660393535828,0.32322699692024132
-0.051512499999999996,0.04804766039353553,0.32322699692024159
-0.051499999999999997,0.047716781081772165,0.32322699692024159
-0.051487499999999999,0.047055022458245437,0.32355996953319616
-0.051475,0.046724143146482079,0.32355996953319616
-0.051462500000000001,0.046393263834718715,0.32389294214615072
-0.051449999999999996,0.045731505211191986,0.32389294214615072
