#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Alan
#Serial Number: SN:210321A3716A
#Date Time: 2024-05-09 16:12:17.141
#Sample rate: 160000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 100 mV/div Offset: 0 V
#Channel 2: Range: 100 mV/div Offset: 0 V

Time (s),Channel 1 (V),Channel 2 (V)
0.016482291666666666,0.20091390242820908,0.2100163085156932
0.016488541666666665,0.20091390242820908,0.20968333590273863
0.016494791666666668,0.20091390242820908,0.20968333590273863
0.016501041666666667,0.20091390242820908,0.20968333590273863
0.016507291666666667,0.20091390242820908,0.20935036328978407
0.016513541666666666,0.20091390242820908,0.20968333590273863
0.016519791666666665,0.20058302311644574,0.20968333590273863
0.016526041666666668,0.20058302311644574,0.20968333590273863
0.016532291666666667,0.199921264492919,0.20968333590273863
0.016538541666666667,0.199921264492919,0.20935036328978407
0.016544791666666666,0.19892862655762891,0.20935036328978407
0.016551041666666665,0.19859774724586557,0.20935036328978407
0.016557291666666668,0.19793598862233883,0.20935036328978407
0.016563541666666667,0.19727422999881211,0.20901739067682953
0.016569791666666667,0.19628159206352203,0.20868441806387497
0.016576041666666666,0.19561983343999528,0.20868441806387497
0.016582291666666665,0.1946271955047052,0.20868441806387497
0.016588541666666668,0.19363455756941511,0.20835144545092041
0.016594791666666667,0.19231104032236165,0.20835144545092041
0.016601041666666667,0.19131840238707157,0.20835144545092041
0.016607291666666666,0.18999488514001814,0.20801847283796585
0.016613541666666665,0.18834048858120131,0.20768550022501131
0.016619791666666668,0.18767872995767459,0.20735252761205675
0.016626041666666667,0.18602433339885777,0.20735252761205675
0.016632291666666667,0.18370817821651422,0.20701955499910218
0.016638541666666666,0.18271554028122414,0.20668658238614765
0.016644791666666665,0.18106114372240734,0.20668658238614765
0.016651041666666668,0.17940674716359051,0.20602063716023852
0.016657291666666667,0.17709059198124699,0.20602063716023852
0.016663541666666667,0.17543619542243016,0.20568766454728399
0.016669791666666666,0.17312004024008662,0.20502171932137486
0.016676041666666665,0.17113476436950645,0.20502171932137486
0.016682291666666668,0.16948036781068965,0.2040228014825112
0.016688541666666667,0.16683333331658273,0.2040228014825112
0.016694791666666667,0.16484805744600256,0.20368982886955667
0.016701041666666666,0.16253190226365902,0.2033568562566021
0.016707291666666665,0.16087750570484222,0.20302388364364754
0.016713541666666668,0.15756871258720859,0.20235793841773844
0.016719791666666668,0.15558343671662841,0.20202496580478388
0.016726041666666667,0.1529364022225215,0.20169199319182932
0.016732291666666666,0.15028936772841461,0.20102604796592022
0.016738541666666665,0.14731145392254433,0.20069307535296566
0.016744791666666668,0.14499529874020081,0.20002713012705656
0.016751041666666668,0.14201738493433053,0.19969415751410199
0.016757291666666667,0.13937035044022364,0.19936118490114746
0.016763541666666666,0.13672331594611672,0.1983622670622838
0.016769791666666665,0.1334145228284831,0.19802929444932924
0.016776041666666668,0.13109836764613955,0.19736334922342014
0.016782291666666668,0.12778957452850595,0.19703037661046557
0.016788541666666667,0.12448078141087231,0.19603145877160191
0.016794791666666666,0.12150286760500205,0.19536551354569279
0.016801041666666666,0.11852495379913178,0.19469956831978369
0.016807291666666668,0.11554703999326152,0.19370065048092003
0.016813541666666668,0.11190736756386453,0.19270173264205637
0.016819791666666667,0.10892945375799426,0.1923687600291018
0.016826041666666666,0.10528978132859727,0.19103686957728361
0.016832291666666666,0.10165010889920029,0.19037092435137448
0.016838541666666668,0.098672195093330015,0.18937200651251082
0.016844791666666668,0.09470164335216967,0.1880401160606926
0.016851041666666667,0.091392850234536041,0.1873741708347835
0.016857291666666666,0.088084057116902412,0.18604228038296527
0.016863541666666666,0.084113505375742068,0.18471038993114705
0.016869791666666668,0.080473832946345067,0.18337849947932885
0.016876041666666668,0.077165039828711451,0.18204660902751063
0.016882291666666667,0.073525367399314451,0.18071471857569241
0.016888541666666666,0.070216574281680835,0.17904985551091965
0.016894791666666666,0.066246022540520477,0.17738499244614686
0.016901041666666668,0.062275470799360119,0.17538715676841954
0.016907291666666668,0.058635798369963132,0.17372229370364678
0.016913541666666667,0.054996125940566146,0.17139148541296489
0.016919791666666666,0.051025574199405795,0.16839473189637391
0.016926041666666666,0.047716781081772165,0.16606392360569203
0.016932291666666665,0.043084470717085085,0.16273419747614648
0.016938541666666668,0.039775677599451463,0.15940447134660093
0.016944791666666667,0.035805125858291105,0.15507582737819173
0.016951041666666666,0.031834574117130754,0.14941529295796432
0.016957291666666666,0.027864022375970403,0.14275584069887323
0.016963541666666665,0.024224349946573413,0.13309963492319116
0.016969791666666668,0.019922918893649697,0.11911478517909989
0.016976041666666667,0.015952367152489346,0.098137510562962965
0.016982291666666666,0.012312694723092356,0.071499701526598639
0.016988541666666666,0.0080112636701686422,0.035538659327506779
0.016994791666666665,0.0037098326172449268,-0.0060829172918124936
0.017001041666666668,7.0160187847936634e-05,-0.047704493911131768
0.017007291666666667,-0.0035695122415490528,-0.081667700432496299
0.017013541666666666,-0.0075400639827094057,-0.11429901650204261
