#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Alan
#Serial Number: SN:210321A3716A
#Date Time: 2024-03-14 16:08:24.454
#Sample rate: 1.51515e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 50 mV/div Offset: 0 V
#Math 1: Function: C2*-1

Time (s),Channel 1 (V),Math 1 (V)
0.0051050999999999996,0.042091832781794701,1.0053337287683914
0.00510576,0.042753591405321728,0.95538783682524653
0.0051064200000000004,0.042753591405321728,0.96404512476206494
0.00510708,0.042753591405321728,0.95172513808274639
0.0051077400000000004,0.042422712093558364,0.82985716174137958
0.0051084000000000008,0.042422712093558967,0.83418580570980272
0.0051090600000000003,0.043084470717085085,0.84950254590569829
0.0051097199999999999,0.04341535002884845,0.88346575242706282
0.0051103800000000003,0.043746229340611814,0.8774722453938808
0.0051110400000000007,0.044407987964138834,0.90011438307490044
0.0051117000000000003,0.0447388672759019,1.0209834415772936
0.0051123599999999998,0.044077108652375178,0.85349821726115294
0.0051130200000000002,0.044407987964138536,0.8884603416213811
0.0051136800000000007,0.044407987964139736,0.84550687455037143
0.0051143400000000002,0.045731505211191986,0.98602131721706554
0.0051149999999999998,0.046393263834718715,1.0173207428347935
0.0051156600000000002,0.046062384522955351,0.95938350818070117
0.0051163200000000006,0.046724143146482079,1.0529488124209307
0.0051169800000000001,0.047055022458245437,0.97503322098956524
0.0051176399999999997,0.046393263834719319,0.95572080943821858
0.0051183000000000001,0.046724143146482079,0.8941208760416085
0.0051189600000000005,0.04804766039353553,0.99734238605752035
0.0051196200000000001,0.048378539705298894,1.0229812772550209
0.0051202799999999996,0.048047660393535828,0.97769700189324282
0.00512094,0.04804766039353553,0.95638675466411016
0.0051216000000000005,0.047385901770008801,0.7695891187966053
0.00512226,0.04804766039353553,0.86548523132751687
0.0051229199999999996,0.04804766039353553,0.87347657403841894
0.00512358,0.049040298328825616,1.0073315644461571
0.0051242400000000004,0.050032936264115702,0.9820256458616109
0.0051248999999999999,0.051025574199405795,1.0609401551318403
0.0051255600000000004,0.050363815575879066,1.0056667013813843
0.0051262200000000008,0.049702056952352344,0.87647332755505081
0.0051268800000000003,0.049702056952352344,0.91343328759297271
0.0051275399999999999,0.05069469488764243,0.96737485089161046
0.0051282000000000003,0.051025574199405795,1.0379650448379758
0.0051288600000000007,0.051356453511169152,1.0003391395740524
0.0051295200000000003,0.051356453511169152,0.93574245266092781
0.0051301799999999998,0.051025574199405795,0.87847116323274455
0.0051308400000000002,0.051687332822932516,0.85183335419638018
0.0051315000000000006,0.051687332822932815,0.81986798335279354
0.0051321600000000002,0.052018212134695881,0.87547440971615353
0.0051328199999999997,0.053010850069985967,0.90943761623751806
0.0051334800000000002,0.053010850069985967,0.89778357478410864
0.0051341400000000006,0.053672608693512695,0.94306785014592798
0.0051348000000000001,0.054665246628802781,1.0063326466072935
0.0051354599999999997,0.054003488005276663,0.89811654739716151
0.0051361200000000001,0.053672608693512695,0.81354150370660638
0.0051367800000000005,0.054334367317039417,0.88146791674933545
0.0051374400000000001,0.054996125940566146,0.9324127265313823
0.0051380999999999996,0.055657884564092264,0.93441056220910779
0.00513876,0.055657884564092867,0.95139216546979188
0.0051394200000000004,0.05532700525232951,0.90044735568774503
0.00514008,0.05532700525232951,0.78157613286296923
0.0051407399999999995,0.055657884564092569,0.74761292634163556
0.0051414,0.056319643187619596,0.83351986048387972
0.0051420600000000004,0.05665052249938296,0.841511203194789
0.0051427199999999999,0.057312281122909682,0.84550687455024365
0.0051433800000000003,0.057312281122909682,0.90244519136547241
0.0051440400000000008,0.05698140181114722,0.88546358810488546
0.0051447000000000003,0.057974039746436411,0.99034996118547469
0.0051453599999999999,0.057974039746436411,0.9380732609516097
0.0051460200000000003,0.057974039746436411,0.88213386197524457
0.0051466800000000007,0.059297556993489861,0.98102672802265811
0.0051473400000000002,0.059297556993489861,0.88313277981410832
0.0051479999999999998,0.059628436305253225,1.0725941965852495
0.0051486600000000002,0.059297556993489861,0.97037160440820147
0.0051493200000000006,0.059297556993490465,0.95139216546981975
0.0051499800000000002,0.059959315617016583,0.9820256458616109
0.0051506399999999997,0.059297556993489861,0.94206893230706434
0.0051513000000000001,0.060290194928779947,0.95272405592161014
0.0051519600000000006,0.060951953552306676,0.98169267324865628
0.0051526200000000001,0.060290194928779947,0.93474353482206418
0.0051532799999999997,0.060951953552306072,0.91443220543185477
0.0051539400000000001,0.061282832864070033,0.93840623356456421
0.0051546000000000005,0.061613712175833397,0.99101590641138382
0.0051552600000000001,0.061944591487596762,0.97403430315070161
0.0051559199999999996,0.062606350111122894,1.0735931144240225
0.00515658,0.062937229422886848,1.0133250714793389
0.0051572400000000004,0.062937229422886848,1.0779217583925225
0.0051579,0.062937229422886848,1.0236472224809301
0.0051585599999999995,0.063268108734649914,1.0206504689643419
0.00515922,0.064260746669940305,1.048287195839567
0.0051598800000000004,0.064591625981703663,1.1498438427907063
0.0051605399999999999,0.063598988046413577,1.08724499155525
0.0051612000000000003,0.063929867358176934,1.0479542232266126
0.0051618600000000008,0.064591625981703968,1.0566115111634777
0.0051625200000000003,0.06492250529346702,1.1082222661713867
0.0051631799999999999,0.065253384605230391,1.0982330877827504
0.0051638400000000003,0.065253384605230391,1.0136580440922933
0.0051645000000000007,0.065915143228757717,1.1331952121429854
0.0051651600000000002,0.066576901852283835,1.1408535822409331
0.0051658199999999998,0.06591514322875712,1.054946648098658
0.0051664800000000002,0.065584263916993749,0.91110247930229082
0.0051671400000000006,0.066576901852283529,1.0093294001239241
0.0051678000000000002,0.066246022540520477,1.0529488124209307
0.0051684599999999997,0.066246022540520477,0.91909382201320011
0.0051691200000000001,0.067238660475810563,0.97902889234501989
0.0051697800000000006,0.067900419099337292,0.99434563254092934
0.0051704400000000001,0.067900419099337292,1.0969011973309319
0.0051710999999999997,0.067900419099337292,1.0303066747400818
0.0051717600000000001,0.068231298411100649,1.0069985918332023
0.0051724200000000005,0.068893057034627378,1.1152146910434326
0.00517308,0.069223936346390735,1.1125509101397961
0.0051737399999999996,0.069223936346390735,1.1125509101397961
0.0051744,0.069554815658154107,1.0616061003577495
0.0051750600000000004,0.069554815658154107,1.0995649782345684
0.00517572,0.069885694969917464,1.0582763742282038
0.0051763799999999995,0.069885694969917464,1.0546136754857069
0.0051770400000000008,0.070878332905207245,1.110220101849049
0.0051777000000000004,0.070547453593444193,1.038630990063885
0.0051783599999999999,0.07087833290520755,1.0772558131666132
0.0051790200000000003,0.071209212216970921,1.1005638960734321
0.0051796800000000007,0.071209212216971823,1.1531735689203018
0.0051803400000000003,0.072201850152261007,1.2084470226707076
0.0051809999999999998,0.072201850152261007,1.1378568287243422
0.0051816600000000003,0.072863608775787736,1.1481789797259334
0.0051823200000000007,0.073194488087551399,1.092572553362632
0.0051829800000000002,0.073525367399314451,1.2124426940261626
0.0051836399999999998,0.073856246711077822,1.21810322844639
0.0051843000000000002,0.073856246711077822,1.1771475970529797
0.0051849600000000006,0.074848884646367908,1.1661595008254793
0.0051856200000000002,0.074848884646367908,1.1884686658934345
0.0051862799999999997,0.074518005334604856,1.1275346777228066
0.0051869400000000001,0.073856246711077822,0.97203646747297423
0.0051876000000000005,0.075510643269894637,1.1022287591382049
0.0051882600000000001,0.075841522581657994,1.1218741433025237
0.0051889199999999996,0.075841522581657994,1.127534677722746
